Year,CensusBlock,City,State,HouseholdIncome,HouseholdIncomeMedian
2013,42101030600,Philadelphia,PA,33228,9835
2013,42101030502,Philadelphia,PA,38886,4195
2013,42101033101,Philadelphia,PA,59848,8429
2013,42101030501,Philadelphia,PA,33826,4507
2013,42101030200,Philadelphia,PA,35283,6099
2013,42101030100,Philadelphia,PA,38019,7010
2013,42101030000,Philadelphia,PA,28020,3159
2013,42101033102,Philadelphia,PA,47543,6529
2013,42101029900,Philadelphia,PA,19519,3989
2013,42101029800,Philadelphia,PA,26346,3567
2013,42101029400,Philadelphia,PA,20641,2756
2013,42101029300,Philadelphia,PA,19495,14209
2013,42101033200,Philadelphia,PA,59393,12693
2013,42101029200,Philadelphia,PA,36319,8844
2013,42101029100,Philadelphia,PA,27526,3509
2013,42101029000,Philadelphia,PA,35491,4848
2013,42101028902,Philadelphia,PA,32177,8554
2013,42101033300,Philadelphia,PA,37500,7244
2013,42101028901,Philadelphia,PA,30068,5065
2013,42101028800,Philadelphia,PA,28510,4572
2013,42101028700,Philadelphia,PA,20082,7467
2013,42101028600,Philadelphia,PA,25975,3827
2013,42101033400,Philadelphia,PA,44775,4171
2013,42101028500,Philadelphia,PA,30077,11675
2013,42101028400,Philadelphia,PA,25598,7587
2013,42101028300,Philadelphia,PA,19369,6665
2013,42101028200,Philadelphia,PA,30412,7359
2013,42101033500,Philadelphia,PA,51536,9462
2013,42101028100,Philadelphia,PA,34149,6081
2013,42101028000,Philadelphia,PA,25056,4253
2013,42101027902,Philadelphia,PA,30679,5582
2013,42101027901,Philadelphia,PA,32181,7034
2013,42101033600,Philadelphia,PA,47670,6868
2013,42101027800,Philadelphia,PA,30789,3817
2013,42101027700,Philadelphia,PA,24049,6501
2013,42101027600,Philadelphia,PA,30717,5914
2013,42101027500,Philadelphia,PA,33750,13129
2013,42101033701,Philadelphia,PA,32550,5779
2013,42101027402,Philadelphia,PA,36083,11458
2013,42101027401,Philadelphia,PA,25608,6374
2013,42101027300,Philadelphia,PA,46940,8149
2013,42101027200,Philadelphia,PA,44336,11437
2013,42101033702,Philadelphia,PA,72245,10209
2013,42101027100,Philadelphia,PA,44241,7082
2013,42101027000,Philadelphia,PA,51645,12050
2013,42101026900,Philadelphia,PA,53864,14806
2013,42101026800,Philadelphia,PA,35842,6452
2013,42101033800,Philadelphia,PA,42346,7121
2013,42101026700,Philadelphia,PA,32500,7971
2013,42101026600,Philadelphia,PA,43509,3991
2013,42101026500,Philadelphia,PA,45978,9359
2013,42101026400,Philadelphia,PA,37147,15374
2013,42101033900,Philadelphia,PA,44589,7414
2013,42101026302,Philadelphia,PA,42094,8248
2013,42101026301,Philadelphia,PA,43081,6038
2013,42101026200,Philadelphia,PA,51289,5065
2013,42101026100,Philadelphia,PA,48146,6835
2013,42101034000,Philadelphia,PA,62670,10509
2013,42101026000,Philadelphia,PA,48056,16936
2013,42101025900,Philadelphia,PA,40380,9356
2013,42101025800,Philadelphia,PA,53289,11644
2013,42101025700,Philadelphia,PA,58841,8695
2013,42101034100,Philadelphia,PA,56294,8742
2013,42101025600,Philadelphia,PA,71875,13015
2013,42101025500,Philadelphia,PA,70881,14952
2013,42101025400,Philadelphia,PA,51738,11330
2013,42101025300,Philadelphia,PA,33568,5706
2013,42101034200,Philadelphia,PA,46031,4841
2013,42101025200,Philadelphia,PA,32081,3309
2013,42101024900,Philadelphia,PA,30461,10453
2013,42101024800,Philadelphia,PA,36707,7331
2013,42101024700,Philadelphia,PA,20440,4357
2013,42101034400,Philadelphia,PA,83858,13315
2013,42101024600,Philadelphia,PA,23851,8480
2013,42101024500,Philadelphia,PA,30255,4644
2013,42101024400,Philadelphia,PA,33733,4490
2013,42101024300,Philadelphia,PA,33220,11763
2013,42101034501,Philadelphia,PA,29269,5722
2013,42101024200,Philadelphia,PA,22970,5440
2013,42101024100,Philadelphia,PA,12399,3283
2013,42101024000,Philadelphia,PA,34375,9298
2013,42101023900,Philadelphia,PA,28508,1255
2013,42101034502,Philadelphia,PA,38884,3503
2013,42101023800,Philadelphia,PA,31328,7872
2013,42101023700,Philadelphia,PA,50292,14636
2013,42101023600,Philadelphia,PA,75179,16549
2013,42101023500,Philadelphia,PA,74730,11458
2013,42101034600,Philadelphia,PA,40519,8234
2013,42101023100,Philadelphia,PA,102578,37897
2013,42101022000,Philadelphia,PA,76250,21338
2013,42101021900,Philadelphia,PA,81216,1186
2013,42101021800,Philadelphia,PA,42323,7617
2013,42101034701,Philadelphia,PA,60128,5253
2013,42101021700,Philadelphia,PA,61382,8798
2013,42101021600,Philadelphia,PA,65197,17156
2013,42101021500,Philadelphia,PA,70512,6331
2013,42101021400,Philadelphia,PA,63912,5278
2013,42101034702,Philadelphia,PA,66042,9512
2013,42101021300,Philadelphia,PA,61944,5086
2013,42101021200,Philadelphia,PA,61932,11900
2013,42101021100,Philadelphia,PA,65925,8762
2013,42101021000,Philadelphia,PA,59880,14302
2013,42101034801,Philadelphia,PA,41367,4492
2013,42101020900,Philadelphia,PA,54667,16889
2013,42101020800,Philadelphia,PA,37727,9606
2013,42101020700,Philadelphia,PA,63243,12730
2013,42101020600,Philadelphia,PA,47235,12672
2013,42101034802,Philadelphia,PA,35050,17555
2013,42101020500,Philadelphia,PA,21600,5427
2013,42101020400,Philadelphia,PA,28564,6276
2013,42101020300,Philadelphia,PA,24891,4796
2013,42101020200,Philadelphia,PA,24768,4401
2013,42101034803,Philadelphia,PA,59816,8058
2013,42101020102,Philadelphia,PA,31503,2769
2013,42101020101,Philadelphia,PA,21917,9018
2013,42101020000,Philadelphia,PA,28696,9998
2013,42101019900,Philadelphia,PA,22619,7540
2013,42101034900,Philadelphia,PA,40882,5331
2013,42101019800,Philadelphia,PA,21497,1456
2013,42101019700,Philadelphia,PA,20371,3573
2013,42101019502,Philadelphia,PA,14259,5713
2013,42101019501,Philadelphia,PA,13477,2094
2013,42101035100,Philadelphia,PA,54808,9942
2013,42101019200,Philadelphia,PA,23608,4950
2013,42101019100,Philadelphia,PA,29625,6849
2013,42101019000,Philadelphia,PA,28056,3873
2013,42101018800,Philadelphia,PA,22263,8185
2013,42101035200,Philadelphia,PA,66705,17756
2013,42101018400,Philadelphia,PA,47892,6029
2013,42101018300,Philadelphia,PA,44104,8128
2013,42101018002,Philadelphia,PA,38051,6878
2013,42101018001,Philadelphia,PA,32031,11183
2013,42101035301,Philadelphia,PA,70991,4075
2013,42101017900,Philadelphia,PA,22050,5708
2013,42101017800,Philadelphia,PA,22458,4479
2013,42101017702,Philadelphia,PA,15392,1813
2013,42101017701,Philadelphia,PA,18459,6864
2013,42101035302,Philadelphia,PA,54873,6258
2013,42101017602,Philadelphia,PA,17296,2991
2013,42101017601,Philadelphia,PA,14121,2920
2013,42101017500,Philadelphia,PA,14340,2663
2013,42101017400,Philadelphia,PA,16414,5679
2013,42101035500,Philadelphia,PA,53056,8872
2013,42101017300,Philadelphia,PA,21314,3095
2013,42101017202,Philadelphia,PA,22038,6441
2013,42101017201,Philadelphia,PA,20357,6394
2013,42101017100,Philadelphia,PA,27244,5091
2013,42101035601,Philadelphia,PA,44555,14310
2013,42101017000,Philadelphia,PA,30694,14685
2013,42101016902,Philadelphia,PA,25382,4057
2013,42101016901,Philadelphia,PA,27070,5463
2013,42101016800,Philadelphia,PA,26989,5007
2013,42101035602,Philadelphia,PA,70517,10813
2013,42101016702,Philadelphia,PA,25996,7141
2013,42101016701,Philadelphia,PA,20079,6739
2013,42101016600,Philadelphia,PA,24479,7094
2013,42101016500,Philadelphia,PA,12121,7268
2013,42101035701,Philadelphia,PA,36410,6382
2013,42101016400,Philadelphia,PA,12569,2413
2013,42101016300,Philadelphia,PA,12381,2938
2013,42101016200,Philadelphia,PA,17794,6597
2013,42101016100,Philadelphia,PA,25441,6538
2013,42101035702,Philadelphia,PA,38859,5272
2013,42101016000,Philadelphia,PA,49286,7980
2013,42101032100,Philadelphia,PA,31946,3199
2013,42101015700,Philadelphia,PA,32820,8317
2013,42101015600,Philadelphia,PA,19423,8061
2013,42101035800,Philadelphia,PA,50658,10459
2013,42101015300,Philadelphia,PA,12931,4551
2013,42101015200,Philadelphia,PA,12330,3605
2013,42101015102,Philadelphia,PA,13485,6452
2013,42101015101,Philadelphia,PA,21250,17209
2013,42101035900,Philadelphia,PA,49338,6557
2013,42101014900,Philadelphia,PA,26967,8302
2013,42101014800,Philadelphia,PA,14375,11504
2013,42101014700,Philadelphia,PA,8979,2318
2013,42101014600,Philadelphia,PA,22635,6452
2013,42101036000,Philadelphia,PA,52931,9932
2013,42101014500,Philadelphia,PA,20172,4242
2013,42101014400,Philadelphia,PA,29670,6766
2013,42101014300,Philadelphia,PA,55368,16337
2013,42101014200,Philadelphia,PA,75033,11189
2013,42101036100,Philadelphia,PA,59383,4786
2013,42101014100,Philadelphia,PA,18068,4933
2013,42101014000,Philadelphia,PA,23679,4215
2013,42101013900,Philadelphia,PA,12612,2968
2013,42101013800,Philadelphia,PA,25019,6962
2013,42101036201,Philadelphia,PA,53863,3357
2013,42101013700,Philadelphia,PA,28339,5114
2013,42101013602,Philadelphia,PA,71161,16199
2013,42101013601,Philadelphia,PA,107833,31177
2013,42101013500,Philadelphia,PA,55375,12126
2013,42101036202,Philadelphia,PA,64536,6476
2013,42101013402,Philadelphia,PA,71691,19517
2013,42101013401,Philadelphia,PA,78086,7561
2013,42101013300,Philadelphia,PA,46342,6516
2013,42101013200,Philadelphia,PA,19604,5546
2013,42101036203,Philadelphia,PA,50656,10594
2013,42101013100,Philadelphia,PA,30473,4134
2013,42101012500,Philadelphia,PA,59924,8912
2013,42101012204,Philadelphia,PA,38504,10926
2013,42101012203,Philadelphia,PA,23958,8485
2013,42101036301,Philadelphia,PA,59167,9636
2013,42101012201,Philadelphia,PA,14790,4906
2013,42101012100,Philadelphia,PA,33434,3774
2013,42101012000,Philadelphia,PA,44231,4073
2013,42101011900,Philadelphia,PA,34613,4261
2013,42101036302,Philadelphia,PA,46179,18634
2013,42101011800,Philadelphia,PA,42510,8522
2013,42101011700,Philadelphia,PA,50536,10832
2013,42101011500,Philadelphia,PA,50647,7197
2013,42101011400,Philadelphia,PA,27481,14699
2013,42101036303,Philadelphia,PA,58098,8562
2013,42101011300,Philadelphia,PA,38398,7047
2013,42101011200,Philadelphia,PA,23862,4153
2013,42101011100,Philadelphia,PA,17383,2875
2013,42101011000,Philadelphia,PA,21452,4464
2013,42101036400,Philadelphia,PA,144167,77049
2013,42101010900,Philadelphia,PA,18419,4057
2013,42101010800,Philadelphia,PA,15755,5968
2013,42101010700,Philadelphia,PA,17684,6679
2013,42101010600,Philadelphia,PA,16250,4335
2013,42101036501,Philadelphia,PA,43575,12432
2013,42101010500,Philadelphia,PA,16324,5759
2013,42101010400,Philadelphia,PA,35978,13144
2013,42101010300,Philadelphia,PA,28611,4978
2013,42101010200,Philadelphia,PA,13673,1861
2013,42101036502,Philadelphia,PA,69583,13697
2013,42101010100,Philadelphia,PA,27760,12197
2013,42101010000,Philadelphia,PA,39676,7379
2013,42101009802,Philadelphia,PA,52583,6218
2013,42101009801,Philadelphia,PA,41786,11338
2013,42101036600,Philadelphia,PA,117026,23091
2013,42101009600,Philadelphia,PA,22360,7064
2013,42101009500,Philadelphia,PA,17027,8927
2013,42101009400,Philadelphia,PA,17939,3010
2013,42101009300,Philadelphia,PA,21645,5790
2013,42101036700,Philadelphia,PA,87386,9156
2013,42101009200,Philadelphia,PA,21442,10390
2013,42101009100,Philadelphia,PA,14784,4823
2013,42101009000,Philadelphia,PA,18036,10062
2013,42101008802,Philadelphia,PA,8207,3683
2013,42101036900,Philadelphia,PA,59500,18898
2013,42101008801,Philadelphia,PA,12250,22280
2013,42101008702,Philadelphia,PA,25216,9557
2013,42101008701,Philadelphia,PA,34510,5737
2013,42101008602,Philadelphia,PA,30194,9322
2013,42101037200,Philadelphia,PA,51745,8807
2013,42101008601,Philadelphia,PA,35703,15100
2013,42101008500,Philadelphia,PA,33179,10267
2013,42101008400,Philadelphia,PA,28771,4117
2013,42101008302,Philadelphia,PA,23654,4335
2013,42101037300,Philadelphia,PA,51061,9992
2013,42101008301,Philadelphia,PA,25417,2766
2013,42101008200,Philadelphia,PA,39327,5959
2013,42101008102,Philadelphia,PA,32596,7811
2013,42101008101,Philadelphia,PA,21630,3768
2013,42101037500,Philadelphia,PA,64099,13641
2013,42101008000,Philadelphia,PA,33654,7841
2013,42101007900,Philadelphia,PA,41360,5631
2013,42101007800,Philadelphia,PA,47969,15189
2013,42101007700,Philadelphia,PA,27083,8650
2013,42101037600,Philadelphia,PA,53750,10641
2013,42101007400,Philadelphia,PA,22712,4857
2013,42101007300,Philadelphia,PA,28866,9435
2013,42101007200,Philadelphia,PA,29516,11103
2013,42101007102,Philadelphia,PA,26609,1950
2013,42101037700,Philadelphia,PA,18834,4602
2013,42101007101,Philadelphia,PA,35183,11402
2013,42101007000,Philadelphia,PA,27941,5395
2013,42101006900,Philadelphia,PA,16250,3419
2013,42101006700,Philadelphia,PA,24303,5881
2013,42101037800,Philadelphia,PA,46949,15306
2013,42101006600,Philadelphia,PA,23205,8448
2013,42101006500,Philadelphia,PA,24692,2436
2013,42101006400,Philadelphia,PA,34375,2058
2013,42101006300,Philadelphia,PA,20588,6291
2013,42101037900,Philadelphia,PA,36997,12475
2013,42101006200,Philadelphia,PA,30917,5288
2013,42101006100,Philadelphia,PA,38180,5682
2013,42101006000,Philadelphia,PA,34018,11809
2013,42101005600,Philadelphia,PA,40577,15909
2013,42101038000,Philadelphia,PA,40192,15591
2013,42101005500,Philadelphia,PA,48906,9486
2013,42101005400,Philadelphia,PA,55156,17232
2013,42101004202,Philadelphia,PA,45748,7621
2013,42101004201,Philadelphia,PA,45954,9811
2013,42101038100,Philadelphia,PA,22321,5523
2013,42101004102,Philadelphia,PA,34102,4003
2013,42101004101,Philadelphia,PA,25703,6168
2013,42101004002,Philadelphia,PA,39685,5216
2013,42101004001,Philadelphia,PA,38237,6692
2013,42101038200,Philadelphia,PA,22280,7449
2013,42101003902,Philadelphia,PA,58011,4814
2013,42101003901,Philadelphia,PA,35323,7712
2013,42101003800,Philadelphia,PA,54561,12515
2013,42101003702,Philadelphia,PA,33963,4049
2013,42101038300,Philadelphia,PA,24740,7561
2013,42101003701,Philadelphia,PA,36724,3985
2013,42101003600,Philadelphia,PA,18179,4452
2013,42101003300,Philadelphia,PA,23352,5167
2013,42101003200,Philadelphia,PA,24080,7142
2013,42101038400,Philadelphia,PA,73125,14954
2013,42101003100,Philadelphia,PA,27110,3020
2013,42101003002,Philadelphia,PA,25205,3134
2013,42101003001,Philadelphia,PA,35750,5379
2013,42101002900,Philadelphia,PA,51235,5992
2013,42101038500,Philadelphia,PA,112656,35296
2013,42101002802,Philadelphia,PA,37045,15870
2013,42101002801,Philadelphia,PA,36927,13611
2013,42101002702,Philadelphia,PA,58188,6681
2013,42101002701,Philadelphia,PA,39219,12673
2013,42101038600,Philadelphia,PA,123750,60618
2013,42101002500,Philadelphia,PA,42776,5196
2013,42101002400,Philadelphia,PA,49345,16334
2013,42101002300,Philadelphia,PA,35668,6726
2013,42101002200,Philadelphia,PA,33523,6728
2013,42101038700,Philadelphia,PA,126333,23395
2013,42101002100,Philadelphia,PA,33984,5203
2013,42101002000,Philadelphia,PA,30854,7553
2013,42101001900,Philadelphia,PA,59375,10295
2013,42101001800,Philadelphia,PA,88309,25253
2013,42101038800,Philadelphia,PA,72356,12751
2013,42101001700,Philadelphia,PA,88105,10948
2013,42101001600,Philadelphia,PA,63341,2623
2013,42101001500,Philadelphia,PA,81500,17403
2013,42101001400,Philadelphia,PA,61250,11138
2013,42101038900,Philadelphia,PA,39886,9882
2013,42101001300,Philadelphia,PA,73281,12210
2013,42101001202,Philadelphia,PA,68879,4387
2013,42101001201,Philadelphia,PA,112570,17314
2013,42101001102,Philadelphia,PA,64853,17563
2013,42101039000,Philadelphia,PA,30081,5589
2013,42101001101,Philadelphia,PA,60929,18331
2013,42101001002,Philadelphia,PA,92300,19418
2013,42101001001,Philadelphia,PA,86910,21449
2013,42101000902,Philadelphia,PA,36120,9353
2013,42101980000,Philadelphia,PA,39861,52192
2013,42101000901,Philadelphia,PA,37857,8947
2013,42101000804,Philadelphia,PA,95000,30292
2013,42101000803,Philadelphia,PA,63051,21155
2013,42101000801,Philadelphia,PA,77704,30706
2013,42101980100,Philadelphia,PA,66250,40321
2013,42101000700,Philadelphia,PA,31298,20602
2013,42101000600,Philadelphia,PA,75313,19310
2013,42101000500,Philadelphia,PA,48718,13364
2013,42101000402,Philadelphia,PA,46088,10390
2013,42101980200,Philadelphia,PA,100313,79266
2013,42101000401,Philadelphia,PA,44943,21226
2013,42101000300,Philadelphia,PA,73357,5549
2013,42101000200,Philadelphia,PA,51585,16827
2013,42101000100,Philadelphia,PA,81987,10444
2017,41051001900,Portland,OR,120000,12618
2017,41051010600,Portland,OR,12773,2352
2017,41051010200,Portland,OR,58866,7607
2017,41005020900,Portland,OR,60234,7618
2017,41051009903,Portland,OR,91265,6304
2017,41005021000,Portland,OR,65478,9720
2017,41051009804,Portland,OR,36365,7153
2017,41005021601,Portland,OR,47101,8177
2017,41051009803,Portland,OR,47542,6936
2017,41005022206,Portland,OR,108969,20892
2017,41051009702,Portland,OR,43631,8960
2017,41005022208,Portland,OR,118201,13557
2017,41051009701,Portland,OR,39184,7498
2017,41051000100,Portland,OR,81810,11384
2017,41051009605,Portland,OR,36852,3078
2017,41051000200,Portland,OR,58206,7821
2017,41051009502,Portland,OR,63472,5138
2017,41051000301,Portland,OR,45745,5178
2017,41051009501,Portland,OR,55685,10124
2017,41051000302,Portland,OR,112533,10694
2017,41051009400,Portland,OR,53642,8142
2017,41051000401,Portland,OR,72073,6451
2017,41051009302,Portland,OR,55179,11565
2017,41051000402,Portland,OR,65847,10613
2017,41051009301,Portland,OR,46308,6611
2017,41051000501,Portland,OR,54675,3510
2017,41051009202,Portland,OR,47607,7290
2017,41051000502,Portland,OR,51829,5623
2017,41051009201,Portland,OR,42967,9816
2017,41051000601,Portland,OR,45195,8982
2017,41051009102,Portland,OR,42368,12390
2017,41051000602,Portland,OR,48258,8403
2017,41051009101,Portland,OR,37431,9174
2017,41051000701,Portland,OR,58654,7818
2017,41051009000,Portland,OR,42358,10653
2017,41051000702,Portland,OR,57885,8441
2017,41051008902,Portland,OR,50256,7744
2017,41051000801,Portland,OR,63387,7687
2017,41051008901,Portland,OR,62288,11541
2017,41051000802,Portland,OR,59583,7231
2017,41051008800,Portland,OR,64561,7879
2017,41051000901,Portland,OR,80203,6233
2017,41051008700,Portland,OR,60757,7771
2017,41051000902,Portland,OR,47357,4621
2017,41051008600,Portland,OR,50880,7110
2017,41051001000,Portland,OR,64832,9951
2017,41051008500,Portland,OR,51077,7930
2017,41051001101,Portland,OR,26750,10213
2017,41051008400,Portland,OR,34931,7950
2017,41051001102,Portland,OR,75500,10715
2017,41051008302,Portland,OR,41447,8933
2017,41051001201,Portland,OR,52326,8422
2017,41051008301,Portland,OR,31476,4192
2017,41051001202,Portland,OR,78799,15975
2017,41051008202,Portland,OR,38008,6361
2017,41051001301,Portland,OR,72321,13215
2017,41051008201,Portland,OR,42847,7905
2017,41051001302,Portland,OR,83083,19215
2017,41051008100,Portland,OR,37961,8816
2017,41051001400,Portland,OR,78236,6676
2017,41051008002,Portland,OR,47917,14831
2017,41051001500,Portland,OR,101117,9907
2017,41051008001,Portland,OR,52543,13127
2017,41051001601,Portland,OR,70833,14795
2017,41051007900,Portland,OR,45077,3771
2017,41051001602,Portland,OR,46466,10097
2017,41051007800,Portland,OR,64226,8274
2017,41051001701,Portland,OR,65362,4576
2017,41051007700,Portland,OR,46081,4917
2017,41051001702,Portland,OR,50496,5266
2017,41051007600,Portland,OR,43287,10401
2017,41051001801,Portland,OR,60380,6811
2017,41051007500,Portland,OR,65160,7122
2017,41051001802,Portland,OR,57176,6033
2017,41051007400,Portland,OR,36172,5880
2017,41005020800,Portland,OR,51026,4197
2017,41051007300,Portland,OR,44453,26341
2017,41051002000,Portland,OR,55401,4701
2017,41051007202,Portland,OR,62250,5513
2017,41051002100,Portland,OR,42407,6103
2017,41051007201,Portland,OR,72167,10527
2017,41051002203,Portland,OR,59450,14270
2017,41051007100,Portland,OR,77614,20116
2017,41051002303,Portland,OR,45959,7389
2017,41051007000,Portland,OR,141897,19867
2017,41051002401,Portland,OR,117125,24965
2017,41051006900,Portland,OR,170938,29118
2017,41051002402,Portland,OR,52522,8538
2017,41051006802,Portland,OR,113563,19947
2017,41051002501,Portland,OR,125129,12296
2017,41051006801,Portland,OR,69773,19665
2017,41051002502,Portland,OR,65317,8530
2017,41051006702,Portland,OR,67589,6652
2017,41051002600,Portland,OR,115298,25545
2017,41051006701,Portland,OR,81071,13313
2017,41051002701,Portland,OR,125179,12741
2017,41051006602,Portland,OR,68156,11202
2017,41051002702,Portland,OR,42857,9209
2017,41051006601,Portland,OR,102200,10436
2017,41051002801,Portland,OR,86400,9944
2017,41051006502,Portland,OR,65938,14076
2017,41051002802,Portland,OR,84222,6288
2017,41051006501,Portland,OR,102453,11815
2017,41051002901,Portland,OR,67786,4745
2017,41051006403,Portland,OR,59118,13501
2017,41051002902,Portland,OR,60833,8137
2017,41051006200,Portland,OR,96359,15957
2017,41051002903,Portland,OR,61014,8650
2017,41051006100,Portland,OR,111000,19135
2017,41051003000,Portland,OR,108125,13798
2017,41051006002,Portland,OR,100260,9178
2017,41051003100,Portland,OR,95511,10493
2017,41051006001,Portland,OR,107083,24560
2017,41051003200,Portland,OR,90703,14649
2017,41051005900,Portland,OR,86609,10199
2017,41051003301,Portland,OR,62500,19628
2017,41051005800,Portland,OR,93143,22441
2017,41051003302,Portland,OR,62368,7016
2017,41051005700,Portland,OR,62283,7168
2017,41051003401,Portland,OR,71923,16022
2017,41051005600,Portland,OR,30780,2767
2017,41051003402,Portland,OR,74866,11815
2017,41051005500,Portland,OR,19620,6666
2017,41051003501,Portland,OR,60089,16439
2017,41051005200,Portland,OR,39605,8227
2017,41051003502,Portland,OR,100000,16114
2017,41051005100,Portland,OR,47895,21847
2017,41051003601,Portland,OR,68321,4315
2017,41051005000,Portland,OR,96289,17350
2017,41051003602,Portland,OR,99326,14645
2017,41051004900,Portland,OR,44800,3705
2017,41051003603,Portland,OR,72614,9951
2017,41051004800,Portland,OR,50993,15981
2017,41051003701,Portland,OR,50200,7728
2017,41051004700,Portland,OR,90988,5036
2017,41051003702,Portland,OR,79643,15197
2017,41051004602,Portland,OR,156591,40154
2017,41051003801,Portland,OR,58984,11471
2017,41051004601,Portland,OR,112917,21965
2017,41051003802,Portland,OR,79107,8943
2017,41051004500,Portland,OR,78426,18398
2017,41051003803,Portland,OR,65250,11112
2017,41051004300,Portland,OR,97321,16172
2017,41051003901,Portland,OR,68854,8965
2017,41051004200,Portland,OR,52150,7564
2017,41051003902,Portland,OR,76982,12185
2017,41051004102,Portland,OR,59848,17276
2017,41051004001,Portland,OR,39861,7274
2017,41051004101,Portland,OR,61452,5360
2017,41051004002,Portland,OR,66296,9119
2016,41051001900,Portland,OR,109958,14035
2016,41051009501,Portland,OR,44552,6432
2016,41051000302,Portland,OR,103404,9398
2016,41051007300,Portland,OR,39875,13130
2016,41051002000,Portland,OR,49265,8326
2016,41051008901,Portland,OR,67049,12391
2016,41051000802,Portland,OR,57525,8949
2016,41051007202,Portland,OR,61979,5998
2016,41051002100,Portland,OR,42838,6599
2016,41051009903,Portland,OR,87319,5038
2016,41005021000,Portland,OR,57599,7434
2016,41051007201,Portland,OR,47763,22800
2016,41051002203,Portland,OR,55743,17225
2016,41051008800,Portland,OR,59722,10450
2016,41051000901,Portland,OR,74487,7847
2016,41051007100,Portland,OR,77208,21310
2016,41051002303,Portland,OR,41212,6949
2016,41051009400,Portland,OR,54085,4893
2016,41051000401,Portland,OR,72917,5703
2016,41051007000,Portland,OR,137900,22133
2016,41051002401,Portland,OR,130223,19776
2016,41051008700,Portland,OR,59103,6011
2016,41051000902,Portland,OR,45149,12773
2016,41051006900,Portland,OR,168816,10791
2016,41051002402,Portland,OR,50941,6123
2016,41051009702,Portland,OR,40913,10564
2016,41005022208,Portland,OR,107446,11928
2016,41051006802,Portland,OR,99848,15433
2016,41051002501,Portland,OR,121429,15394
2016,41051008600,Portland,OR,40363,7998
2016,41051001000,Portland,OR,61013,8330
2016,41051006801,Portland,OR,77542,11654
2016,41051002502,Portland,OR,60801,8043
2016,41051009302,Portland,OR,53036,14812
2016,41051000402,Portland,OR,72045,16756
2016,41051006702,Portland,OR,63203,7562
2016,41051002600,Portland,OR,110781,29281
2016,41051008500,Portland,OR,43571,8309
2016,41051001101,Portland,OR,24194,7746
2016,41051006701,Portland,OR,82885,13804
2016,41051002701,Portland,OR,112065,18572
2016,41051010200,Portland,OR,60148,5759
2016,41005020900,Portland,OR,55110,5144
2016,41051006602,Portland,OR,59070,9874
2016,41051002702,Portland,OR,48971,12452
2016,41051008400,Portland,OR,34918,7832
2016,41051001102,Portland,OR,69453,11916
2016,41051006601,Portland,OR,103669,9007
2016,41051002801,Portland,OR,88750,11945
2016,41051009301,Portland,OR,45371,6756
2016,41051000501,Portland,OR,53180,5343
2016,41051006502,Portland,OR,56818,8788
2016,41051002802,Portland,OR,70663,10445
2016,41051008302,Portland,OR,36875,6521
2016,41051001201,Portland,OR,45427,7631
2016,41051006501,Portland,OR,98818,10354
2016,41051002901,Portland,OR,63669,4660
2016,41051009701,Portland,OR,41991,8679
2016,41051000100,Portland,OR,73393,19686
2016,41051006403,Portland,OR,56393,11095
2016,41051002902,Portland,OR,53292,6511
2016,41051008301,Portland,OR,29068,4529
2016,41051001202,Portland,OR,78125,14552
2016,41051006200,Portland,OR,93631,14759
2016,41051002903,Portland,OR,59006,6627
2016,41051009202,Portland,OR,50417,6294
2016,41051000502,Portland,OR,46526,4680
2016,41051006100,Portland,OR,106023,16150
2016,41051003000,Portland,OR,98889,14205
2016,41051008202,Portland,OR,36005,7622
2016,41051001301,Portland,OR,63208,12605
2016,41051006002,Portland,OR,97833,11569
2016,41051003100,Portland,OR,89826,9684
2016,41051009804,Portland,OR,37428,11778
2016,41005021601,Portland,OR,44490,5785
2016,41051006001,Portland,OR,105357,22364
2016,41051003200,Portland,OR,88882,7526
2016,41051008201,Portland,OR,40486,9202
2016,41051001302,Portland,OR,86288,6449
2016,41051005900,Portland,OR,83219,12710
2016,41051003301,Portland,OR,70341,11840
2016,41051009201,Portland,OR,40000,9686
2016,41051000601,Portland,OR,46138,7175
2016,41051005800,Portland,OR,100598,20448
2016,41051003302,Portland,OR,64316,7783
2016,41051008100,Portland,OR,36698,9176
2016,41051001400,Portland,OR,75777,6830
2016,41051005700,Portland,OR,58816,4983
2016,41051003401,Portland,OR,59413,7704
2016,41051009605,Portland,OR,34837,7729
2016,41051000200,Portland,OR,62260,6923
2016,41051005600,Portland,OR,30157,4822
2016,41051003402,Portland,OR,70972,10792
2016,41051008002,Portland,OR,46142,9437
2016,41051001500,Portland,OR,87991,17455
2016,41051005500,Portland,OR,19331,4553
2016,41051003501,Portland,OR,52674,13650
2016,41051009102,Portland,OR,44844,6975
2016,41051000602,Portland,OR,45938,7082
2016,41051005200,Portland,OR,37441,5948
2016,41051003502,Portland,OR,90515,13816
2016,41051008001,Portland,OR,45703,9236
2016,41051001601,Portland,OR,67125,8001
2016,41051005100,Portland,OR,57417,17980
2016,41051003601,Portland,OR,65134,7375
2016,41051010600,Portland,OR,13831,1927
2016,41005020800,Portland,OR,48825,4129
2016,41051005000,Portland,OR,97095,13902
2016,41051003602,Portland,OR,86613,16663
2016,41051007900,Portland,OR,47371,7678
2016,41051001602,Portland,OR,46184,7229
2016,41051004900,Portland,OR,36979,5213
