ZIPCode,CensusBlock,,
46278,18097310104,,
46225,18097356900,,
46225,18097391000,,
46225,18097357800,,
46225,18097356200,,
46341,18127051101,,
46553,18039001000,,
46555,18085961500,,
46580,18085962100,,
46582,18085962100,,
46582,18085962200,,
46582,18085961200,,
46601,18141000700,,
46617,18141011202,,
46869,18003001300,,
46903,18067000200,,
46951,18049953400,,
47130,18019050504,,
47147,18019051000,,
46988,18017950900,,
47396,18035002402,,
47385,18065976800,,
47396,18035002302,,
47575,18037953600,,
47575,18037953500,,
47436,18093950400,,
47710,18163010203,,
47635,18147952900,,
47720,18163010500,,
47720,18163003000,,
47933,18107957300,,
48025,26125159000,,
47996,18157005200,,
47841,18119955700,,
47849,18153050200,,
48081,26099250400,,
48088,26099267600,,
48088,26099260100,,
48088,26099260000,,
48088,26099260300,,
48088,26099261700,,
48114,26093740600,,
48114,26093713500,,
48126,26163574900,,
48127,26163572000,,
48126,26163573701,,
48105,26161402200,,
48105,26161402600,,
48108,26161425000,,
48105,26161465000,,
48174,26163586200,,
48174,26163585500,,
48170,26163562300,,
48183,26163591900,,
48167,26163561200,,
48168,26161464000,,
48167,26163560300,,
48208,26163522100,,
48312,26099231200,,
48312,26099232000,,
48335,26125168700,,
48335,26125168500,,
48532,26049010811,,
48455,26087341000,,
48504,26049000900,,
48504,26049000500,,
48708,26017285201,,
48729,26157000400,,
48732,26017285202,,
48847,26057000900,,
48755,26063950700,,
48893,26073000200,,
48867,26155030100,,
48838,26117970700,,
48917,26045020104,,
49008,26077001604,,
49072,26077006601,,
49201,26075005800,,
49201,26075000900,,
49201,26075006701,,
49201,26075001100,,
48917,26065006800,,
49229,26115830700,,
49259,26075006801,,
49422,26139024900,,
49421,26127010500,,
49277,26075006600,,
49444,26121001300,,
49448,26139020400,,
49444,26121002500,,
49448,26121002900,,
49601,26165380300,,
49461,26121003500,,
49464,26139023100,,
49506,26081012300,,
49506,26081003400,,
49506,26081002400,,
49525,26081011302,,
49727,26009960200,,
49740,26047970200,,
49913,26061000300,,
49807,26109960200,,
49855,26103000100,,
49881,26043950100,,
20013,11001010600,,
20016,11001000600,,
20175,51107610601,,
20175,51107610604,,
20376,11001007200,,
20202,11001010200,,
20190,51059482100,,
20723,24027606907,,
20724,24003751500,,
20716,24033800507,,
20745,24033801500,,
20619,24037875802,,
20619,24037875500,,
20653,24037876200,,
20832,24031701312,,
20772,24033800607,,
20772,24033801004,,
20862,24031701317,,
20903,24031702000,,
20903,24031701703,,
20783,24033807305,,
20783,24033805500,,
20794,24027601203,,
20783,24033805906,,
20783,24031701601,,
21054,24003740900,,
21122,24003731204,,
21078,24025306200,,
21078,24025302100,,
21084,24025303201,,
21133,24005402604,,
21133,24005402504,,
21044,24027605402,,
21047,24025303206,,
21217,24510130100,,
21206,24510260203,,
21206,24510270501,,
21228,24005400701,,
21228,24005401400,,
21229,24510200702,,
21228,24005401101,,
21229,24005400100,,
21229,24510280402,,
21228,24005401301,,
21222,24005452400,,
21222,24005421000,,
21222,24005420600,,
21217,24510160300,,
21217,24510160400,,
21703,24021750506,,
21703,24021752502,,
21703,24021751001,,
21703,24021752302,,
21523,24023000400,,
21740,24043000900,,
21638,24035810700,,
21851,24047951400,,
21843,24047950000,,
22124,51059461802,,
22150,51059430600,,
22150,51059431600,,
22101,51059470100,,
22202,51013103502,,
21921,24015030200,,
22041,51059451800,,
22204,51013102200,,
22204,51013102302,,
22443,51193010400,,
22304,51510200202,,
22302,51510200106,,
22314,51510200801,,
22314,51510200600,,
22644,51171040202,,
22947,51003010401,,
22923,51003010201,,
22947,51109950300,,
22743,51113930200,,
22980,51820003200,,
22980,51820003500,,
23005,51085320804,,
23086,51101950200,,
22812,51015070200,,
22901,51540000900,,
23188,51199051000,,
23350,51131930100,,
23227,51087200903,,
23227,51087200801,,
23452,51810045604,,
23452,51810045415,,
23452,51810042201,,
23452,51810045407,,
23523,51710005100,,
23518,51710980300,,
23518,51710006502,,
23704,51740211800,,
23704,51740212000,,
23805,51730811200,,
23487,51093280300,,
23487,51093280200,,
23487,51093280400,,
23839,51181860200,,
23851,51620090100,,
23868,51025930203,,
23885,51053840600,,
24079,51063920102,,
24079,51063920101,,
23947,51147930300,,
23960,51147930202,,
24265,51105950100,,
24366,51021040100,,
24502,51031020200,,
24598,51083930302,,
24715,54055001600,,
25309,54039012300,,
25275,54035963700,,
24946,54075960300,,
24957,54025950400,,
25045,54015958000,,
25387,54039000600,,
25136,54039012100,,
25081,54005958502,,
25136,54019020700,,
25202,54039013701,,
25266,54013962700,,
25511,54099021000,,
25841,54055000900,,
25524,54045956101,,
26103,54107000901,,
26137,54013962600,,
26456,54017965000,,
26250,54083965900,,
26707,54023969400,,
26362,54085962400,,
27217,37001020100,,
27262,37081014000,,
27262,37057060601,,
27052,37169070600,,
27341,37151030900,,
27341,37123960100,,
27356,37123960200,,
27358,37081015901,,
27358,37081016008,,
27377,37081015200,,
27410,37081012510,,
27545,37183054115,,
27545,37183054403,,
27545,37183054114,,
27545,37183054109,,
27560,37183053608,,
27536,37181960500,,
27560,37183053610,,
27560,37063002028,,
27518,37183053506,,
27520,37101041101,,
27611,37183050100,,
27589,37185950200,,
27615,37183054017,,
27609,37183053707,,
27889,37013930400,,
27889,37013930200,,
27840,37117970400,,
27946,37073970100,,
27926,37073970200,,
27919,37041930200,,
28023,37159051801,,
27846,37117970500,,
28127,37167930300,,
28127,37057062001,,
28075,37025041502,,
28164,37071030205,,
28164,37109071002,,
28213,37119005605,,
28213,37119005610,,
28232,37119000600,,
28227,37119001923,,
28227,37179020203,,
28273,37119005913,,
28273,37119005917,,
28273,37119005824,,
28273,37119005907,,
28207,37119002400,,
28208,37119004000,,
28208,37119003903,,
28207,37119002701,,
28213,37025041501,,
28352,37165010300,,
28314,37051003311,,
28314,37051003310,,
28314,37051003302,,
28314,37051002001,,
28364,37155960501,,
28364,37165010400,,
28315,37125951000,,
28314,37051001800,,
28516,37031970302,,
28508,37061090100,,
28435,37141920501,,
28449,37129012203,,
28630,37027031202,,
28717,37099950800,,
28729,37089930703,,
28731,37089931400,,
28803,37021002204,,
28805,37021000800,,
28803,37021000700,,
29115,45075010900,,
29115,45075011500,,
29115,45075010700,,
29128,45061920400,,
29128,45085000201,,
29128,45085000202,,
29138,45081960202,,
29148,45027960802,,
29038,45075011700,,
29039,45075011600,,
29045,45079011415,,
29154,45085000201,,
29172,45063020705,,
29340,45021970201,,
29438,45029970800,,
29429,45019004608,,
29505,45041001505,,
29518,45089970600,,
29485,45035010808,,
29669,45045003202,,
29669,45045003201,,
29680,45045003201,,
29741,45025950300,,
29824,45037970202,,
29853,45003021900,,
29847,45037970501,,
29706,45023020601,,
29710,45091061801,,
29911,45049920100,,
29911,45049920400,,
50007,19153010101,,
50263,19049050812,,
50263,19049050901,,
50263,19049050100,,
50252,19181020500,,
50599,19197680200,,
50479,19069360300,,
50669,19171290200,,
50676,19017004400,,
51534,19129040302,,
51501,19155031900,,
51002,19021960200,,
51002,19021960500,,
50863,19159950100,,
51053,19161080100,,
52352,19019950600,,
52172,19005960400,,
52501,19179960600,,
52501,19179961000,,
52501,19179960700,,
52209,19095960200,,
53017,55131460102,,
53017,55133203406,,
52747,19139050100,,
53042,55015020600,,
53042,55071010400,,
52803,19163011500,,
52803,19163011300,,
53172,55079170600,,
53172,55079170500,,
53206,55079004700,,
53206,55079006800,,
53215,55079017200,,
53210,55079004900,,
53215,55079018800,,
53511,55105002200,,
53511,55105002602,,
53565,55049950600,,
53233,55079186800,,
53401,55101000100,,
53233,55079014600,,
53573,55103970500,,
53573,55043960100,,
54015,55109120904,,
53705,55025003200,,
53705,55025000300,,
53705,55025000202,,
54115,55009940001,,
54137,55115101000,,
54440,55073001700,,
54174,55083100600,,
54562,55085970101,,
54659,55053960300,,
54655,55103970200,,
54501,55085971500,,
54501,55085971400,,
54521,55125950600,,
54747,55121100300,,
54747,55121100100,,
54901,55139000900,,
54901,55139000800,,
54901,55139000400,,
54805,55005000900,,
54928,55115100900,,
54913,55087012505,,
54814,55007960100,,
54964,55139002000,,
55006,27059130100,,
54966,55097961300,,
54966,55137960400,,
55066,27049080300,,
55104,27123032100,,
55104,27123032300,,
55104,27123033800,,
55108,27123030202,,
55025,27163070106,,
55046,27131070100,,
55114,27123031900,,
55118,27037060103,,
55321,27171100500,,
55313,27171100703,,
55313,27171101100,,
55317,27019090503,,
55317,27019090502,,
55340,27053026605,,
55345,27053026202,,
55362,27171100100,,
55408,27053007700,,
55408,27053106600,,
55388,27019090200,,
55382,27171100300,,
55388,27171101000,,
55403,27053105700,,
55746,27137012500,,
55746,27137012400,,
55434,27003050808,,
55434,27003050805,,
55810,27137003000,,
55810,27137010100,,
55710,27137012700,,
56071,27079950100,,
56054,27103480100,,
56054,27103480200,,
56176,27091790200,,
56150,27063480200,,
56078,27013171400,,
56248,27155460100,,
56265,27023950500,,
56258,27083360100,,
56401,27021960801,,
56283,27127750400,,
56477,27159480100,,
56401,27035951301,,
56401,27035950501,,
56334,27041450800,,
56308,27041450702,,
56319,27041450100,,
56338,27097780500,,
56574,27107960300,,
56590,27051070100,,
56627,27071790500,,
56672,27021960100,,
57006,46011959000,,
56738,27089080100,,
57265,46039953600,,
57401,46013951800,,
57374,46087964600,,
58033,38073969000,,
57442,46119979100,,
57475,46107000100,,
58237,38099957900,,
58240,38091968700,,
58316,38079941800,,
58231,38099958100,,
58267,38091968700,,
58223,38097970300,,
58645,38007963100,,
58483,38093967200,,
58445,38031959600,,
58856,38023954500,,
59064,30111001502,,
58787,38075952900,,
58755,38105953400,,
58734,38075952900,,
59312,30087000100,,
59436,30099000100,,
59532,30041040100,,
59644,30007000200,,
59915,30047940303,,
70083,22075050400,,
70090,22093040600,,
70085,22087030105,,
70083,22075050600,,
59937,30029000601,,
70175,22071010000,,
70462,22105954700,,
70453,22091951200,,
70507,22055002002,,
70516,22001960400,,
70526,22001961100,,
70526,22113950100,,
70555,22055001401,,
70775,22125951701,,
70778,22005030300,,
71104,22017021300,,
71104,22017021400,,
71049,22031950200,,
71302,22079012900,,
71302,22079013900,,
71225,22073010400,,
71425,22025000100,,
71234,22061960700,,
71635,05003960500,,
71638,05017080200,,
71646,05003960400,,
71635,05003960200,,
71857,05057480100,,
71671,05025970200,,
71770,05027950300,,
71770,05099090300,,
72110,05029950100,,
72110,05029950600,,
72034,05045030702,,
72202,05119001502,,
72142,05119003900,,
72202,05119001300,,
72041,05117460300,,
72042,05001480800,,
72046,05085020600,,
72325,05035030807,,
72562,05063490400,,
72534,05063490800,,
72472,05111490200,,
72459,05135470100,,
72601,05009790600,,
72601,05009790300,,
72370,05093011200,,
72404,05031000900,,
72626,05005950900,,
72756,05007020304,,
72756,05007020205,,
72749,05143011004,,
72802,05115951600,,
72842,05149952401,,
72904,05131000200,,
72927,05083950500,,
73005,40015162100,,
73112,40109106606,,
73112,40109106501,,
73139,40027202002,,
73141,40109108011,,
73527,40031002301,,
73627,40009966800,,
73449,40013796002,,
74015,40145030402,,
74019,40131050601,,
74020,40117957200,,
74019,40131050304,,
74019,40131050405,,
74019,40131050408,,
74332,40035373200,,
74361,40097040400,,
74131,40037020102,,
74131,40037021201,,
74137,40143007631,,
74652,40071001200,,
74471,40021978202,,
74802,40125500200,,
74549,40079040700,,
74535,40029388200,,
74604,40071000202,,
74884,40133583600,,
74872,40123089598,,
75019,48113014120,,
75019,48121021738,,
74962,40135030202,,
75061,48113015202,,
75070,48085030513,,
75070,48085030603,,
75050,48439113002,,
75050,48113015800,,
75050,48113015700,,
75119,48139061200,,
75167,48139060211,,
75167,48139061100,,
75217,48113009105,,
75217,48113012000,,
75217,48113009000,,
75230,48113007605,,
75230,48113013102,,
75230,48113013104,,
75230,48113013101,,
75287,48085031711,,
75287,48085031713,,
75287,48121021635,,
75455,48449950700,,
75455,48449950100,,
75476,48147950800,,
75556,48067950100,,
75558,48449950300,,
75558,48449950400,,
75428,48231960600,,
75428,48119950100,,
75439,48147950300,,
75570,48037011401,,
75644,48459950200,,
75644,48459950500,,
75935,48419950600,,
75956,48241950600,,
75961,48347951100,,
75961,48347950400,,
75972,48405950100,,
76017,48439111531,,
76017,48439111543,,
76017,48439111404,,
76017,48439111533,,
76021,48439113612,,
76021,48439113629,,
76021,48439113627,,
76092,48439113707,,
76058,48251130214,,
76058,48251130212,,
76066,48367140601,,
76066,48363000400,,
76082,48497150402,,
76119,48439106300,,
76119,48439104603,,
76234,48497150200,,
76234,48497150102,,
76234,48121020202,,
76164,48439100900,,
76164,48439100202,,
76426,48497150401,,
76255,48337950600,,
76255,48337950400,,
76433,48143950700,,
76426,48497150403,,
76433,48143950201,,
76527,48027023404,,
76624,48309003500,,
76634,48035950700,,
76682,48309003602,,
76665,48035950300,,
76649,48143950700,,
76708,48309001400,,
76548,48027021901,,
76865,48399950600,,
77014,48201550401,,
77014,48201550402,,
77020,48201212400,,
77020,48201212500,,
76905,48451000802,,
77048,48201331601,,
77029,48201212500,,
77029,48201212400,,
77070,48201554200,,
77070,48201552602,,
77072,48201453100,,
77072,48201452802,,
77072,48201433501,,
77041,48201540700,,
77223,48201310800,,
77084,48201540601,,
77084,48201540502,,
77084,48201541601,,
77327,48291700300,,
77327,48291700500,,
77328,48291700100,,
77306,48339693000,,
77089,48201334003,,
77091,48201531800,,
77091,48201533200,,
77094,48201454400,,
77091,48201532400,,
77346,48201250800,,
77346,48201250402,,
77410,48201554401,,
77435,48481740500,,
77478,48157672001,,
77478,48157674100,,
77571,48201343301,,
77564,48199030100,,
77571,48201343600,,
77532,48201251700,,
77859,48041000103,,
77974,48469001400,,
77984,48123970100,,
77984,48285000200,,
78108,48187210804,,
78108,48029131601,,
78063,48019000101,,
78064,48493000201,,
78114,48493000102,,
78024,48265960301,,
78006,48029182103,,
78024,48265960302,,
78040,48479000300,,
78040,48479000903,,
78212,48029190100,,
78155,48187210803,,
78155,48187210200,,
78155,48187210902,,
78229,48029181403,,
78232,48029191702,,
78232,48029191701,,
78232,48029121118,,
78232,48029121115,,
78232,48029121906,,
78212,48029190603,,
78240,48029181505,,
78240,48029181504,,
78363,48273020100,,
78251,48029171923,,
78251,48029181727,,
78405,48355001000,,
78353,48047950100,,
78586,48061012102,,
78624,48171950200,,
78617,48021950801,,
78620,48209010807,,
78624,48259970100,,
78617,48453002319,,
78586,48061012002,,
78586,48061011903,,
78634,48491020803,,
78642,48053960100,,
78611,48053960400,,
78723,48453000306,,
78723,48453002108,,
78723,48453002208,,
78666,48209010804,,
78666,48187210506,,
78736,48209010809,,
78744,48453002412,,
78744,48453002425,,
78744,48453002432,,
78701,48453000700,,
78750,48491020408,,
78881,48463950100,,
78957,48021950700,,
79083,48233950200,,
78761,48453001812,,
78840,48465950302,,
78840,48465950601,,
78840,48465950301,,
79410,48303001602,,
79410,48303001502,,
79562,48441013600,,
79601,48441013300,,
79601,48441011000,,
79601,48441010800,,
79561,48151950300,,
79601,48441010700,,
79601,48441013404,,
79381,48305950400,,
79718,48389950500,,
80012,08005081300,,
80012,08005007702,,
80120,08005006400,,
80123,08059012054,,
80123,08005005620,,
80123,08059012052,,
80129,08035014124,,
80220,08031004201,,
80220,08031004306,,
80231,08005087300,,
80231,08031006811,,
80231,08031006812,,
80435,08117000200,,
80452,08019014700,,
80473,08057955600,,
80516,08013012800,,
80516,08123002017,,
80430,08057955600,,
80543,08123002101,,
80602,08001008545,,
80634,08123001411,,
80634,08123002101,,
80634,08123001406,,
80649,08123002502,,
81212,08043980100,,
81004,08101001600,,
81403,08085966501,,
81004,08101002804,,
82201,56001963900,,
83342,16031950100,,
83327,16025970100,,
83815,16055001200,,
83843,16057005300,,
83815,16055000900,,
83848,16017950600,,
84009,49035115209,,
83713,16001002310,,
83713,16001002413,,
83713,16001010333,,
83728,16001000100,,
84032,49051940500,,
84023,49009960100,,
84025,49011126105,,
84032,49049003103,,
84088,49035112920,,
84088,49035112916,,
84084,49035112914,,
84088,49035112907,,
84102,49035101800,,
84106,49035104900,,
84106,49035110401,,
84106,49035104700,,
84105,49035103800,,
84106,49035103300,,
84403,49057201302,,
84403,49057201700,,
84318,49005000403,,
84790,49053271100,,
84790,49053271200,,
85008,04013111402,,
85008,04013111201,,
85008,04013113502,,
85017,04013106801,,
84714,49021110300,,
85021,04013104501,,
85021,04013106003,,
85021,04013106701,,
85021,04013106802,,
85122,04021001406,,
85076,04013116708,,
85130,04021001306,,
85122,04021001405,,
85035,04013112401,,
85035,04013112509,,
85035,04013112402,,
85142,04013817100,,
85142,04013817000,,
85215,04013420212,,
85225,04013811700,,
85202,04013422205,,
85205,04013420210,,
85269,04013216818,,
85392,04013082022,,
85392,04013082021,,
85375,04013040514,,
85375,04013040513,,
85546,04009961400,,
85546,04009961700,,
85546,04009961201,,
85610,04003000400,,
85719,04019004511,,
85719,04019001400,,
85719,04019000700,,
85741,04019004627,,
85741,04019004613,,
85741,04019004647,,
85741,04019004626,,
86301,04025001900,,
85750,04019004716,,
86323,04025000203,,
85928,04005001500,,
87109,35001003714,,
87024,35043940600,,
87001,35043011100,,
87121,35001004741,,
87121,35001002402,,
87112,35001000113,,
87112,35001000129,,
87112,35001000127,,
87124,35043010722,,
87124,35043010720,,
87199,35001003723,,
87501,35049000300,,
87501,35049000800,,
87501,35049000700,,
88021,35013001802,,
88101,35009000100,,
88130,35041000401,,
88101,35009000202,,
87571,35055940100,,
87571,35055952700,,
87519,35055952300,,
87732,35033955200,,
87937,35013001400,,
89106,32003000201,,
89101,32003000525,,
89101,32003000516,,
89027,32003005615,,
89043,32017950100,,
89423,32005001400,,
89310,32015000300,,
89501,32031001502,,
10003,36061005700,,
10004,36061000900,,
89512,32031001801,,
89570,32031002107,,
89703,32510000300,,
89801,32007950702,,
10022,36061010602,,
10022,36061008603,,
10111,36061010400,,
10458,36005041300,,
10458,36005040702,,
10458,36005040501,,
10458,36005040502,,
10458,36005039902,,
10458,36005038302,,
10458,36005038700,,
10463,36005028100,,
10526,36119012501,,
10523,36119010903,,
10533,36119011300,,
10549,36119013000,,
10538,36119007300,,
10549,36119012700,,
10538,36119005902,,
10469,36005038000,,
10469,36005031800,,
10469,36005038800,,
10469,36005035600,,
10502,36119011102,,
10977,36087012106,,
10977,36087011506,,
10984,36087010501,,
10965,36087012700,,
10952,36087012401,,
11096,36059411100,,
11206,36047050900,,
11105,36081013700,,
11109,36081000100,,
11206,36047050500,,
11206,36047049100,,
11206,36047045300,,
11235,36047061004,,
11235,36047061002,,
11235,36047036002,,
11235,36047036200,,
11235,36047059800,,
11367,36081080900,,
11367,36081077902,,
11423,36081050201,,
11412,36081050400,,
11412,36081053200,,
11412,36081036600,,
11414,36081089200,,
11691,36081103202,,
11713,36103159204,,
11710,36059415600,,
11713,36103159203,,
11733,36103158011,,
11740,36103110502,,
11740,36103111701,,
11570,36059412700,,
11570,36059412800,,
11580,36059410600,,
11747,36103111900,,
11747,36103112214,,
11967,36103159407,,
11950,36103159404,,
11958,36103170002,,
11946,36103190402,,
11978,36103190504,,
12205,36001014002,,
12205,36001013902,,
12188,36091062700,,
12309,36093020102,,
12309,36093031900,,
12057,36115092000,,
12451,36039081101,,
12729,36071011602,,
12531,36079010500,,
12748,36105950400,,
12549,36071010902,,
12549,36071010901,,
12572,36027150004,,
12953,36033950100,,
13110,36067016501,,
12993,36031961000,,
13210,36067005500,,
13210,36067014700,,
13148,36099950300,,
13219,36067012600,,
13217,36067003500,,
13033,36011040300,,
13340,36043010202,,
13340,36043010201,,
13357,36043010100,,
13340,36043011302,,
13357,36043010502,,
13736,36007011903,,
13736,36107020200,,
13616,36045060500,,
13624,36045060200,,
13616,36045060600,,
14008,36063024101,,
14226,36029009401,,
14231,36029009600,,
14441,36123150100,,
14171,36009960702,,
14510,36051030800,,
14619,36055006700,,
14760,36009961200,,
14809,36101960200,,
14760,36009961100,,
14728,36013036402,,
14607,36055009400,,
14606,36055001800,,
14613,36055002100,,
14895,36003950700,,
15101,42003415001,,
15101,42003414101,,
15102,42003475200,,
15101,42003414102,,
15102,42003475304,,
15005,42007603700,,
15021,42125721000,,
15145,42003519000,,
15206,42003120300,,
15206,42003120800,,
15206,42003110200,,
15206,42003080700,,
15207,42003151600,,
15210,42003300100,,
15210,42003170600,,
15427,42125763700,,
15477,42125791000,,
15313,42125761000,,
15310,42059970400,,
15261,42003040200,,
15902,42021000300,,
15701,42063961101,,
15931,42021012500,,
15931,42021011800,,
15957,42021011700,,
15767,42065951200,,
15748,42063961400,,
15777,42063960400,,
15848,42033330500,,
16142,42073010300,,
16142,42085032601,,
16415,42049010301,,
16201,42005950700,,
16866,42027010400,,
16825,42033331000,,
16634,42061951300,,
16946,42117950200,,
16651,42033330900,,
16801,42027012800,,
16801,42027012200,,
17043,42041010900,,
17057,42043023900,,
17057,42043024104,,
17322,42133023200,,
17329,42133022402,,
17309,42133023722,,
17109,42043021903,,
17402,42133010110,,
17402,42133010120,,
17402,42133022910,,
17401,42133000900,,
17603,42071013502,,
17603,42071001400,,
17603,42071011701,,
17603,42071014700,,
17522,42071012900,,
17777,42097080200,,
17837,42119090700,,
17603,42071000400,,
17961,42107003000,,
17963,42107003500,,
18222,42079216600,,
18214,42107000400,,
18041,42091207800,,
18466,42089300305,,
18326,42089300401,,
18360,42089301205,,
18360,42089301102,,
18411,42069110500,,
18360,42089300501,,
18436,42127961000,,
18426,42103950302,,
18425,42103950501,,
18436,42127961100,,
18425,42103950202,,
18826,42115032800,,
19004,42091204300,,
18940,42017105206,,
18954,42017105012,,
19046,42091201901,,
19050,42045401900,,
19050,42045400801,,
19123,42101014100,,
19079,42045402800,,
19070,42045407700,,
19143,42101007900,,
19143,42101007000,,
19143,42101008400,,
19143,42101007300,,
19403,42091206005,,
19381,42029302300,,
19148,42101980700,,
19150,42101026100,,
19148,42101037300,,
19454,42091200602,,
19454,42091201003,,
19610,42011010903,,
19734,10003016804,,
19808,10003013501,,
19808,10003013300,,
19525,42091208203,,
19901,10001041100,,
19952,10001042900,,
60015,17097864901,,
60016,17031804902,,
60018,17031770700,,
60016,17031802702,,
60062,17031801608,,
60043,17031800600,,
60073,17097861011,,
60073,17097861014,,
60073,17097861010,,
60088,17097863003,,
60097,17111870401,,
60096,17097860104,,
60096,17097860101,,
60124,17089851904,,
60131,17031811500,,
60131,17031811701,,
60115,17037001002,,
60123,17089850600,,
60123,17089850500,,
60123,17089851905,,
60409,17031825900,,
60187,17043842605,,
60188,17043841210,,
60188,17043841307,,
60190,17043841403,,
60188,17043841209,,
60187,17043842604,,
60188,17043841326,,
60435,17197881401,,
60465,17031823703,,
60465,17031823803,,
60471,17197883603,,
60441,17197881009,,
60441,17197880701,,
60446,17197880204,,
60538,17089854400,,
60538,17089854503,,
60565,17197880118,,
60565,17197880304,,
60613,17031050600,,
60613,17031050100,,
60613,17031830800,,
60631,17031090200,,
60630,17031120400,,
60631,17031810400,,
60630,17031140601,,
60622,17031831000,,
60622,17031242600,,
60622,17031241000,,
60622,17031241600,,
60640,17031030800,,
60640,17031830800,,
60640,17031830700,,
60640,17031030702,,
60640,17031030701,,
60636,17031670800,,
60636,17031670200,,
60636,17031671400,,
60636,17031680500,,
60636,17031670700,,
60643,17031720700,,
60643,17031750200,,
60643,17031750500,,
60626,17031830600,,
60649,17031834200,,
60649,17031460400,,
60804,17031814400,,
60804,17031813900,,
60804,17031814100,,
60804,17031813801,,
60955,17075950700,,
60970,17075950300,,
61262,17073030201,,
61201,17161023700,,
61201,17161023100,,
61201,17161023500,,
61063,17201004300,,
61067,17177000100,,
61356,17011964900,,
61517,17143004000,,
61525,17143003900,,
61536,17143004500,,
61525,17143003700,,
61401,17095001400,,
61542,17057953200,,
61614,17143003000,,
61450,17067953700,,
61472,17095000200,,
61473,17187870200,,
61485,17095000100,,
61472,17131040400,,
61701,17113000501,,
61726,17113005700,,
61726,17105960500,,
61734,17179022000,,
61833,17183010701,,
61833,17183010500,,
61834,17183001200,,
61949,17045070200,,
62257,17163504002,,
62269,17163503904,,
62269,17163503414,,
62257,17189950200,,
62298,17133600501,,
62305,17001010400,,
62297,17157950700,,
62297,17157950900,,
62297,17157951000,,
62058,17119403802,,
62313,17067954200,,
62351,17067954200,,
62520,17167003902,,
62520,17167003802,,
62411,17049950400,,
62380,17067954300,,
62363,17149952400,,
62631,17137951400,,
62534,17173959200,,
62445,17079977300,,
62677,17167003601,,
62682,17125956700,,
62868,17025971900,,
62712,17167003902,,
62712,17167003000,,
62801,17121952700,,
62712,17167003203,,
62916,17145030300,,
62896,17055040900,,
62948,17199020600,,
62948,17199020400,,
62948,17199020300,,
62938,17151971200,,
62807,17121951600,,
62997,17145030300,,
63104,29510123200,,
63012,29099700605,,
63026,29189221424,,
63026,29099700303,,
63031,29189211101,,
63031,29189210923,,
63031,29189211332,,
63031,29189211201,,
63120,29510106400,,
63303,29183311146,,
63377,29113810202,,
63377,29113810100,,
63628,29187950300,,
63628,29187950101,,
63650,29187950700,,
63901,29023950100,,
63878,29143960500,,
63942,29181870200,,
64089,29047022000,,
64109,29095005500,,
64109,29095016600,,
64018,29165030600,,
64035,29033960200,,
64437,29087960100,,
64130,29095007700,,
64129,29095017100,,
64489,29147470500,,
64463,29075960100,,
64133,29095012000,,
64133,29095010600,,
64133,29095017600,,
64134,29095013208,,
64865,29145020700,,
65039,29019001701,,
64776,29185480300,,
65101,29051010900,,
65401,29161890800,,
65401,29161891000,,
65336,29159480200,,
65534,29105960298,,
65457,29169470286,,
65556,29169470102,,
65604,29077005002,,
65611,29209090400,,
65590,29059480100,,
65775,29091090800,,
65775,29091090700,,
65783,29059480100,,
65641,29009960401,,
65663,29167960300,,
65790,29091090400,,
65804,29077005700,,
65804,29077002502,,
65804,29077002700,,
66102,20209043904,,
66080,20003953600,,
66102,20209044202,,
66102,20209041300,,
66021,20045001203,,
66206,20091051700,,
66524,20139010500,,
66614,20197483200,,
66614,20177003604,,
66217,20091052502,,
66221,20091053423,,
66227,20091052601,,
66282,20091051804,,
67028,20007968100,,
67111,20095961100,,
66856,20031966200,,
66861,20115489500,,
66937,20201978700,,
66861,20115489800,,
66959,20157978100,,
67443,20113788700,,
67214,20173000400,,
67214,20173001800,,
67218,20173006800,,
67651,20141474100,,
67642,20065952100,,
67337,20125950900,,
67337,20125950700,,
67337,20125951100,,
67227,20173009605,,
67844,20119966600,,
68069,31055007508,,
68102,31055001900,,
68102,31055001800,,
68102,31055001200,,
68069,31055007504,,
67871,20055960100,,
67853,20069962600,,
67870,20067963600,,
68122,31055007312,,
68045,31021963400,,
68136,31153010630,,
68502,31109001700,,
68502,31109002800,,
68528,31109003302,,
68507,31109001101,,
68507,31109003717,,
68507,31109001102,,
68632,31023967700,,
68649,31053963700,,
68343,31151960700,,
68376,31147968500,,
68327,31169963200,,
68381,31133967800,,
68347,31131966800,,
68343,31159960400,,
68701,31119960900,,
68701,31119960600,,
68713,31089974000,,
68937,31073967600,,
69153,31101000300,,
69165,31111960600,,
69149,31049955400,,
68974,31129960000,,
69333,31075956300,,
68846,31081969100,,
68838,31093970600,,
90002,06037240020,,
90002,06037240800,,
90002,06037242100,,
90022,06037530301,,
90022,06037532302,,
90014,06037207301,,
90047,06037238000,,
90047,06037600400,,
90047,06037237201,,
90063,06037531102,,
90063,06037531101,,
90064,06037271702,,
90063,06037530902,,
90063,06037530802,,
90274,06037670324,,
90241,06037550800,,
90241,06037550901,,
90230,06037275101,,
90247,06037603101,,
90248,06037291300,,
90248,06037291210,,
90248,06037292000,,
90247,06037603302,,
90621,06059001801,,
90620,06059110302,,
90304,06037601600,,
90304,06037602103,,
90405,06037701802,,
90640,06037530006,,
90804,06037577100,,
90804,06037576802,,
90715,06037555102,,
90713,06037570001,,
90810,06037572600,,
91115,06037463700,,
91204,06037301702,,
