UID,BuildingID,DataYear,City,State,ZipCode,BuildingType,PrimaryPropertyUse,YearBuilt,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
7758,"21,353",2017,Seattle,WA,98122,Specialty,Office,1910,73549,42.0999984741211,40.9000015258789,72.3000030517578,70.8000030517578,3092979.5,3004869.5,0.0,989701.78,2103277.734375
7759,"21,357",2017,Seattle,WA,98101,Residential,Multifamily,1998,32870,31.899999618530302,31.899999618530302,100.199996948242,100.199996948242,698404.1875,698404.1875,0.0,698403.9859999999,0.0
7760,"21,364",2017,Seattle,WA,98122,NonResidential,Other - Edu,1988,45780,258.79998779296903,254.399993896484,546.4000244140631,541.0999755859381,11847369.0,11646102.0,6232504.0,5559597.6735,55266.5649414063
7761,"21,365",2017,Seattle,WA,98114,NonResidential,Medical Off,1963,39115,74.9000015258789,0.0,182.600006103516,0.0,2928092.5,0.0,0.0,1945619.00225,982473.046875
7762,"21,367",2017,Seattle,WA,98104,NonResidential,Worship Fac,1962,37796,57.7999992370605,56.5999984741211,103.099998474121,101.0,3061755.0,2997381.75,1820332.125,942711.07625,298711.987304688
7763,"21,370",2017,Seattle,WA,98104,Residential,Multifamily,1949,333244,48.5,47.9000015258789,113.400001525879,111.400001525879,12439315.0,12275867.0,0.0,7661608.467999999,4777705.46875
7764,"21,372",2017,Seattle,WA,98101,Residential,Multifamily,1928,105776,62.2999992370605,61.7999992370605,106.400001525879,105.800003051758,6586991.0,6533861.0,4867147.5,1719843.12375,0.0
7765,"21,373",2017,Seattle,WA,98104,Residential,Multifamily,1923,43606,35.0,34.2999992370605,110.0,107.800003051758,1248642.75,1223536.0,0.0,1248642.51175,0.0
7766,"21,374",2017,Seattle,WA,98104,Residential,Multifamily,1924,58503,66.09999847412111,64.90000152587889,91.0,89.8000030517578,3866525.0,3799389.25,0.0,605285.707875,3261239.0625
7767,"21,380",2017,Seattle,WA,98107,Specialty,Office,1993,27744,188.0,188.0,590.4000244140631,590.4000244140631,5216144.5,5216144.5,0.0,5216143.621,0.0
7768,"21,382",2017,Seattle,WA,98107,NonResidential,Non-Refrige,1960,36444,4.699999809265139,4.59999990463257,14.8000001907349,14.5,171621.5,168771.0,0.0,171621.54746875,0.0
7769,"21,388",2017,Seattle,WA,98107,NonResidential,Non-Refrige,1950,27553,61.7000007629395,58.4000015258789,99.1999969482422,95.6999969482422,1700564.0,1608707.125,0.0,453377.0170625,1247187.109375
7770,"21,389",2017,Seattle,WA,98107,NonResidential,Distributio,1951,57310,14.8000001907349,14.6999998092651,33.5,33.2999992370605,850077.375,842386.625,0.0,490210.250125,359866.9921875
7771,"21,391",2017,Seattle,WA,98109,NonResidential,Office,1920,25920,43.9000015258789,42.2999992370605,118.199996948242,114.5,1137069.375,1096392.375,0.0,894617.23025,242452.001953125
7772,"21,396",2017,Seattle,WA,98109,NonResidential,Restaurant,1919,40686,32.7999992370605,32.7999992370605,63.0999984741211,63.0999984741211,1334936.125,1334936.125,0.0,557880.0729375,777056.005859375
7773,"21,397",2017,Seattle,WA,98109,NonResidential,Retail Stor,1964,45271,55.0,53.2999992370605,113.5,111.5,2491818.75,2413152.25,0.0,1205926.724125,1285891.9921875
7774,"21,398",2017,Seattle,WA,98109,NonResidential,Office,1920,28380,59.7999992370605,58.2999992370605,125.199996948242,123.599998474121,1696730.5,1654252.125,0.0,847288.312,849441.9921875
7775,"21,484",2017,Seattle,WA,98101,Residential,Multifamily,1926,164120,24.899999618530302,24.5,29.600000381469698,29.100000381469698,4106214.0,4036796.25,3752233.0,0.0,353981.005859375
7776,"21,399",2017,Seattle,WA,98109,NonResidential,Office,2009,508160,82.5999984741211,81.6999969482422,217.899993896484,215.199996948242,28240894.0,27908684.0,0.0,21435820.054,6805071.09375
7777,"21,401",2017,Seattle,WA,98109,NonResidential,Office,1926,26176,42.2000007629395,41.7999992370605,83.3000030517578,82.8000030517578,1002491.625,992094.8125,0.0,441654.398,560837.01171875
7778,"21,413",2017,Seattle,WA,98109,NonResidential,Office,1926,37740,202.600006103516,198.899993896484,602.299987792969,592.9000244140631,7592143.0,7455645.5,0.0,6987030.0515,605111.669921875
7779,"21,417",2017,Seattle,WA,98109,NonResidential,Medical Off,2016,26634,60.0999984741211,59.0,188.800003051758,185.199996948242,1601331.25,1570513.125,0.0,1601331.14225,0.0
7780,"21,418",2017,Seattle,WA,98109,Specialty,Other,1961,26000,120.800003051758,118.900001525879,281.5,279.20001220703097,6020048.5,5924861.5,2515730.0,3504318.4839999997,0.0
7781,"21,423",2017,Seattle,WA,98109,Residential,Multifamily,2008,178911,27.2999992370605,27.2999992370605,56.5999984741211,56.5999984741211,5040906.0,5042172.0,0.0,2459038.636,2581866.9921875
7782,"21,424",2017,Seattle,WA,98109,NonResidential,Worship Fac,2009,23241,18.3999996185303,17.7999992370605,19.2999992370605,18.7000007629395,427556.0,413141.6875,0.0,0.0,427556.005859375
7783,"21,425",2017,Seattle,WA,98109,NonResidential,Other,1962,155795,120.0,116.199996948242,341.20001220703097,331.0,18695468.0,18099560.0,0.0,16038807.166,2656658.984375
7784,"21,432",2017,Seattle,WA,98109,Specialty,Other,2002,21018,78.4000015258789,78.3000030517578,236.0,235.899993896484,1648086.375,1645550.875,110750.0,1537336.31,0.0
7785,"21,433",2017,Seattle,WA,98109,NonResidential,Museum,1998,30533,229.300003051758,223.0,446.299987792969,434.100006103516,6566119.5,6386079.5,0.0,2814804.8905,3751314.0625
7786,"21,435",2017,Seattle,WA,98109,NonResidential,Other - Rec,1961,33971,461.200012207031,461.200012207031,851.5,851.5,23058212.0,23058212.0,0.0,8787180.353,14271029.6875
7787,"21,436",2017,Seattle,WA,98109,Specialty,Other,1992,40600,56.0999984741211,55.2999992370605,123.900001525879,123.0,2472688.5,2435826.75,123600.0,1374278.5359999998,435220.01953125
7788,"21,438",2017,Seattle,WA,98109,NonResidential,Office,1999,38038,52.0,50.7999992370605,163.199996948242,159.5,1976908.75,1931683.875,0.0,1976908.32175,0.0
7789,"21,442",2017,Seattle,WA,98109,NonResidential,Office,2007,64596,67.6999969482422,67.09999847412111,132.800003051758,132.100006103516,2816661.5,2789905.25,0.0,1226828.31625,1589833.0078125
7790,"21,443",2017,Seattle,WA,98109,NonResidential,Office,1928,41466,220.699996948242,217.399993896484,487.600006103516,480.5,8916904.0,8785744.0,0.0,4947294.6545,3969608.203125
7791,"21,445",2017,Seattle,WA,98109,NonResidential,Office,2013,130710,54.4000015258789,52.7999992370605,164.899993896484,159.600006103516,7123235.0,6903265.5,0.0,6745364.9155,377869.01855468797
7792,"21,447",2017,Seattle,WA,98109,NonResidential,Office,1926,35780,58.7999992370605,58.7999992370605,184.600006103516,184.600006103516,1795865.75,1796268.25,0.0,1795865.6825,0.0
7793,"21,448",2017,Seattle,WA,98109,Residential,Multifamily,2013,102120,28.0,28.0,66.90000152587889,66.90000152587889,2041430.375,2041592.25,0.0,1307366.123875,734064.013671875
7794,"21,459",2017,Seattle,WA,98109,NonResidential,Office,1964,25132,54.4000015258789,54.4000015258789,170.899993896484,170.899993896484,552700.625,552700.625,0.0,552700.3370625,0.0
7795,"21,461",2017,Seattle,WA,98109,Residential,Multifamily,2012,301831,31.100000381469698,30.7999992370605,57.9000015258789,56.7000007629395,6374581.5,6299747.0,0.0,2467464.57,3907116.796875
7796,"21,463",2017,Seattle,WA,98109,Residential,Multifamily,1929,32908,13.5,13.5,42.4000015258789,42.4000015258789,327741.59375,327741.59375,0.0,327741.71253125,0.0
7797,"21,464",2017,Seattle,WA,98109,Specialty,Other,1966,49680,52.0,51.7999992370605,115.599998474121,115.5,2582879.5,2575523.0,1085840.0,1373859.179875,0.0
7798,"21,465",2017,Seattle,WA,98109,Specialty,Other,1962,36314,99.9000015258789,99.4000015258789,181.699996948242,181.300003051758,3627696.75,3610878.5,1907140.0,1199680.73825,347666.015625
7799,"21,468",2017,Seattle,WA,98101,NonResidential,Other - Ent,1916,25920,55.2999992370605,55.2000007629395,173.600006103516,173.300003051758,1119304.25,1117189.875,0.0,1119304.25425,0.0
7800,"21,469",2017,Seattle,WA,98101,NonResidential,Office,1919,47686,57.7000007629395,57.5999984741211,132.600006103516,132.300003051758,1963143.25,1956900.875,855620.375,1107522.61825,0.0
7801,"21,476",2017,Seattle,WA,98101,Residential,Multifamily,2000,1256335,51.9000015258789,51.0,124.5,122.0,50391036.0,49502796.0,0.0,32517530.316,17873501.5625
7802,"21,478",2017,Seattle,WA,98101,Specialty,Retail Stor,1900,49280,107.400001525879,107.400001525879,282.20001220703097,282.20001220703097,5293471.0,5293471.0,0.0,3995695.105,1297775.0
7803,"21,479",2017,Seattle,WA,98101,Residential,Multifamily,1989,42765,59.2999992370605,58.2000007629395,186.100006103516,182.600006103516,1800028.5,1766927.125,0.0,1800028.3225,0.0
7804,"21,480",2017,Seattle,WA,98101,Residential,Multifamily,1915,31578,15.1000003814697,14.5,32.5,31.899999618530302,414144.6875,399220.1875,0.0,219576.527734375,194568.07861328102
7805,"21,481",2017,Seattle,WA,98101,Specialty,Multifamily,1942,45500,85.1999969482422,85.1999969482422,267.5,267.5,3778488.0,3778488.0,0.0,3778487.6115,0.0
7806,"21,482",2017,Seattle,WA,98101,Specialty,Restaurant,1912,25380,265.20001220703097,265.100006103516,533.799987792969,533.4000244140631,6730499.0,6727574.0,0.0,3100539.4185,3629958.984375
7807,"21,483",2017,Seattle,WA,98101,NonResidential,Office,1915,40715,67.8000030517578,66.3000030517578,187.399993896484,182.5,2762010.0,2699011.5,0.0,2262567.78575,499442.041015625
7808,"21,486",2017,Seattle,WA,98101,Residential,Multifamily,1909,51578,53.0,52.2000007629395,92.8000030517578,90.9000015258789,2734337.75,2689995.75,1256593.0,825548.7540000001,652195.99609375
7809,"21,487",2017,Seattle,WA,98121,Residential,Multifamily,1994,97517,29.600000381469698,29.600000381469698,93.0,93.0999984741211,1920962.25,1921326.875,0.0,1920962.18425,0.0
7810,"21,488",2017,Seattle,WA,98121,NonResidential,Parking,1990,82065,39.7999992370605,38.9000015258789,124.900001525879,122.0,1652356.5,1614195.625,0.0,1652356.216125,0.0
7811,"21,490",2017,Seattle,WA,98101,Residential,Multifamily,1901,70850,51.0999984741211,50.2000007629395,160.5,157.800003051758,2604657.75,2560779.75,0.0,2604657.2515,0.0
7812,"21,495",2017,Seattle,WA,98101,NonResidential,Office,1910,36160,60.2999992370605,60.2999992370605,189.399993896484,189.5,2181601.5,2181955.5,0.0,2181601.45225,0.0
7813,"21,496",2017,Seattle,WA,98101,NonResidential,Other - Res,1918,34617,115.599998474121,115.400001525879,297.29998779296903,296.70001220703097,3914171.5,3908497.5,0.0,2850172.18975,1063999.0234375
7814,"21,497",2017,Seattle,WA,98101,Residential,Multifamily,1914,39528,59.2999992370605,58.5,163.399993896484,160.600006103516,2235272.75,2202274.0,0.0,1821506.436,413766.015625
7815,"21,501",2017,Seattle,WA,98121,Residential,Multifamily,2001,68628,36.7000007629395,36.0999984741211,95.9000015258789,94.0999984741211,2033244.25,2000644.0,0.0,1520297.101875,512947.021484375
7816,"21,502",2017,Seattle,WA,98121,Residential,Multifamily,2010,54550,15.1999998092651,15.1999998092651,16.0,16.0,648075.0,648075.0,0.0,0.0,648075.048828125
7817,"21,503",2017,Seattle,WA,98109,Residential,Multifamily,1970,95700,50.9000015258789,50.2999992370605,132.199996948242,130.199996948242,4098834.5,4049130.5,0.0,3030466.10825,1068367.96875
7818,"21,505",2017,Seattle,WA,98121,NonResidential,Office,1909,66900,28.7999992370605,28.7999992370605,88.5999984741211,88.5999984741211,1962237.625,1962244.625,0.0,1898858.6085,63378.997802734404
7819,"21,506",2017,Seattle,WA,98121,NonResidential,Office,1910,29340,90.9000015258789,90.0999984741211,160.100006103516,159.100006103516,2467970.0,2444168.75,0.0,838771.96,1629198.046875
7820,"21,507",2017,Seattle,WA,98121,Residential,Multifamily,1900,27140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615455.173875,0.0
7821,"21,508",2017,Seattle,WA,98121,NonResidential,Food Servic,1930,22710,13.0,13.0,40.9000015258789,40.9000015258789,296043.1875,296043.1875,0.0,296043.1929375,0.0
7822,"21,510",2017,Seattle,WA,98121,Residential,Multifamily,1995,63861,67.0,66.6999969482422,135.100006103516,134.0,4278337.5,4257388.0,0.0,1979400.78775,2298936.1328125
7823,"21,512",2017,Seattle,WA,98109,Residential,Multifamily,1923,50376,24.0,23.7999992370605,75.5,74.6999969482422,1908046.625,1888389.625,0.0,1908046.2715,0.0
7824,"21,515",2017,Seattle,WA,98102,NonResidential,Office,2000,50499,93.8000030517578,93.8000030517578,294.70001220703097,294.70001220703097,3468282.75,3468282.75,0.0,3468282.2195,0.0
7825,"21,520",2017,Seattle,WA,98104,NonResidential,Office,1964,54465,73.0,72.3000030517578,205.199996948242,204.5,4229267.5,4193539.75,0.0,3566226.2385,663041.015625
7826,"21,521",2017,Seattle,WA,98102,NonResidential,K-12 School,1930,45960,104.0,103.300003051758,149.100006103516,148.399993896484,4781740.0,4748994.0,0.0,876846.787875,3904892.96875
7827,"21,524",2017,Seattle,WA,98102,Residential,Multifamily,1974,37361,35.4000015258789,34.7999992370605,111.300003051758,109.400001525879,982940.3125,966205.3125,0.0,982940.26225,0.0
7828,"21,526",2017,Seattle,WA,98102,Residential,Multifamily,1949,21112,49.0999984741211,47.7999992370605,74.5999984741211,73.1999969482422,1035762.875,1008170.3125,0.0,232945.77,802816.9921875
7829,"21,527",2017,Seattle,WA,98125,Residential,Multifamily,1987,22646,29.100000381469698,28.600000381469698,91.3000030517578,89.8000030517578,658224.3125,647361.3125,0.0,658224.274,0.0
7830,"21,530",2017,Seattle,WA,98109,NonResidential,Office,1959,21128,21.2999992370605,20.3999996185303,66.6999969482422,64.1999969482422,449011.3125,431653.1875,0.0,449011.3630625,0.0
7831,"21,532",2017,Seattle,WA,98109,Residential,Multifamily,2010,191832,33.5,33.2000007629395,66.59999847412111,66.3000030517578,6828032.5,6779782.0,0.0,3066070.9680000003,3761960.9375
7832,"21,533",2017,Seattle,WA,98109,NonResidential,Hotel,2008,274442,55.5999984741211,55.2999992370605,127.199996948242,126.800003051758,9396204.0,9340530.0,0.0,5559942.712,3836260.9375
7833,"21,534",2017,Seattle,WA,98109,NonResidential,Office,2013,51552,29.5,29.5,92.5,92.5,1614287.75,1614287.75,0.0,1614287.465875,0.0
7834,"21,535",2017,Seattle,WA,98109,NonResidential,Hotel,1959,38520,81.5,79.4000015258789,191.699996948242,185.0,3139252.25,3056155.0,0.0,1954894.09775,1184357.91015625
7835,"21,537",2017,Seattle,WA,98109,NonResidential,Hotel,1961,29186,42.7000007629395,42.7999992370605,80.8000030517578,80.8000030517578,811966.8125,812266.8125,0.0,326491.8809375,485475.0
7836,"21,539",2017,Seattle,WA,98109,Residential,Multifamily,2008,60364,27.399999618530302,27.2000007629395,63.4000015258789,62.5999984741211,1681722.375,1668053.125,0.0,1015715.187875,666006.982421875
7837,"21,546",2017,Seattle,WA,98109,NonResidential,Worship Fac,1960,27338,24.100000381469698,23.100000381469698,75.6999969482422,72.5,658954.375,630959.625,0.0,658954.442,0.0
7838,"21,547",2017,Seattle,WA,98109,Residential,Multifamily,2005,79480,33.0,32.2999992370605,70.1999969482422,68.90000152587889,2146740.0,2097805.25,0.0,1103301.97425,1043437.98828125
7839,"21,548",2017,Seattle,WA,98119,Residential,Multifamily,1967,40086,34.9000015258789,35.0,109.699996948242,109.800003051758,1008600.1875,1008986.625,0.0,1008600.20825,0.0
7840,"21,549",2017,Seattle,WA,98119,NonResidential,Laboratory,1962,34416,370.299987792969,365.200012207031,644.9000244140631,638.799987792969,12743125.0,12568577.0,0.0,4216978.659,8526146.09375
7841,"21,550",2017,Seattle,WA,98119,NonResidential,Office,1930,45864,59.5,57.0999984741211,86.0,83.5,2728013.25,2618737.5,0.0,515672.62,2212340.4296875
7842,"21,555",2017,Seattle,WA,98109,Residential,Multifamily,1985,22984,27.899999618530302,27.399999618530302,87.6999969482422,86.0,642262.625,629987.8125,0.0,642262.618125,0.0
7843,"21,556",2017,Seattle,WA,98125,Residential,Multifamily,1985,72459,37.0,36.5,116.300003051758,114.599998474121,2340536.75,2306317.0,0.0,2340536.464,0.0
7844,"21,557",2017,Seattle,WA,98125,NonResidential,K-12 School,1999,49252,86.0,86.0999984741211,151.100006103516,151.100006103516,5254872.0,5257694.0,0.0,1776895.60225,3477976.171875
7845,"21,563",2017,Seattle,WA,98119,Residential,Multifamily,1976,20930,24.2000007629395,24.0,76.0999984741211,75.4000015258789,507517.5,502646.40625,0.0,507517.2469375,0.0
7846,"24,513",2017,Seattle,WA,98113,NonResidential,Movie Theat,1986,33392,83.1999969482422,81.0,261.29998779296903,254.399993896484,2778459.5,2705051.0,0.0,2778459.20025,0.0
7847,"21,565",2017,Seattle,WA,98125,Residential,Multifamily,1989,51510,23.5,23.100000381469698,73.9000015258789,72.5999984741211,1212290.75,1191207.375,0.0,1212290.743875,0.0
7848,"21,567",2017,Seattle,WA,98125,Residential,Multifamily,1970,36408,26.2000007629395,26.2000007629395,82.3000030517578,82.3000030517578,953956.6875,954152.5,0.0,953956.60175,0.0
7849,"21,568",2017,Seattle,WA,98125,Residential,Senior Care,1962,89391,63.5999984741211,63.0999984741211,157.100006103516,155.600006103516,5829951.0,5785619.0,0.0,3965350.483,1864600.0
7850,"21,569",2017,Seattle,WA,98125,Residential,Multifamily,1978,51387,23.100000381469698,22.7000007629395,72.5,71.4000015258789,1246660.75,1227716.25,0.0,1246660.56625,0.0
7851,"21,570",2017,Seattle,WA,98125,Specialty,K-12 School,1950,34005,29.2999992370605,29.2999992370605,87.0999984741211,87.0999984741211,2578341.5,2578341.5,0.0,2370426.22375,207914.990234375
7852,"21,572",2017,Seattle,WA,98115,Residential,Multifamily,1989,25763,26.7000007629395,26.2000007629395,83.8000030517578,82.3000030517578,548511.125,538974.875,0.0,548511.094125,0.0
7853,"21,578",2017,Seattle,WA,98116,Specialty,K-12 School,1949,41221,28.0,27.899999618530302,63.7000007629395,63.5999984741211,2548181.0,2538071.5,0.0,1495109.717875,1053070.99609375
7854,"21,579",2017,Seattle,WA,98102,Residential,Multifamily,2005,106524,49.0,48.2999992370605,152.300003051758,150.100006103516,2913904.5,2868650.5,0.0,2866953.8985,46950.3326416016
7855,"21,580",2017,Seattle,WA,98102,NonResidential,Office,1987,33176,48.0999984741211,47.0999984741211,105.099998474121,104.0,1595636.875,1561694.0,0.0,866743.855875,728893.017578125
7856,"21,582",2017,Seattle,WA,98102,NonResidential,Retail Stor,1993,25194,95.8000030517578,93.5999984741211,189.600006103516,187.199996948242,2052270.25,2005977.875,0.0,912831.1259999999,1139438.96484375
7857,"23,011",2017,Seattle,WA,98125,NonResidential,Retail Stor,1966,41615,48.7000007629395,47.5999984741211,153.0,149.5,2027237.5,1980886.25,0.0,2027237.02775,0.0
7858,"21,588",2017,Seattle,WA,98106,Residential,Multifamily,1967,21385,26.399999618530302,25.7000007629395,82.8000030517578,80.8000030517578,564001.6875,550127.1875,0.0,564001.574125,0.0
7859,"21,592",2017,Seattle,WA,98106,Residential,Multifamily,1980,31288,30.2999992370605,29.899999618530302,95.1999969482422,94.0,741481.3125,732197.5,0.0,741481.1790625,0.0
7860,"21,594",2017,Seattle,WA,98105,Residential,Multifamily,2008,50803,44.2000007629395,43.5,138.600006103516,136.699996948242,1717463.25,1693239.25,0.0,1716763.154,700.0
7861,"21,601",2017,Seattle,WA,98118,Specialty,K-12 School,2000,75605,32.7000007629395,32.0,77.0,76.3000030517578,2470397.0,2415853.0,0.0,1545067.9019999998,925329.00390625
