UID,BuildingID,DataYear,City,State,ZipCode,BuildingType,PrimaryPropertyUse,YearBuilt,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ChilledWaterUse(kBtu),OtherFuelUse(kBtu)
5877,254024,2017,Chicago,IL,60607,Residential,Multifamily Housing,2015,133879.0,87.0,91.4,178.3,182.2,0.0,5570496.0,6077668.0,0.0,0.0
5878,158526,2017,Chicago,IL,60611,NonResidential,Hotel,1990,949542.0,108.8,112.6,218.0,220.1,0.0,47157116.0,56128432.0,0.0,0.0
5879,101030,2017,Chicago,IL,60653,Residential,Multifamily Housing,2012,76017.0,67.7,71.7,122.6,126.8,0.0,1874895.0,3270294.0,0.0,0.0
5880,242172,2017,Chicago,IL,60611,Residential,Multifamily Housing,1971,253772.0,100.8,107.7,172.1,179.6,0.0,8051215.0,17519118.0,0.0,0.0
5881,251480,2017,Chicago,IL,60612,Specialty,K-12 School,1967,71504.0,27.5,28.0,86.4,87.8,0.0,1966610.0,0.0,0.0,0.0
5882,158361,2017,Chicago,IL,60611,NonResidential,Hotel,1992,266374.0,91.7,94.6,220.1,229.0,0.0,15770609.0,8666200.0,0.0,0.0
5883,101797,2017,Chicago,IL,60601,NonResidential,Office,1979,1015129.0,60.3,60.3,189.0,189.0,0.0,61036483.0,163389.0,0.0,0.0
5884,147685,2017,Chicago,IL,60654,Residential,Multifamily Housing,2006,58442.0,86.9,92.7,179.6,188.8,0.0,2472581.0,2603873.0,0.0,0.0
5885,244099,2017,Chicago,IL,60611,NonResidential,Mixed Use Property,2008,2125888.0,67.6,0.0,188.2,0.0,0.0,119183583.0,24622294.0,0.0,0.0
5886,254570,2017,Chicago,IL,60626,Residential,Multifamily Housing,1950,83648.0,100.0,107.4,110.0,118.0,0.0,200690.0,8163823.0,0.0,0.0
5887,251859,2017,Chicago,IL,60617,Specialty,K-12 School,1902,69921.0,93.8,109.2,133.8,151.4,0.0,1182267.0,5375074.0,0.0,0.0
5888,250001,2017,Chicago,IL,60602,NonResidential,Office,1991,477123.0,57.3,59.5,179.8,187.0,0.0,27322020.0,0.0,0.0,0.0
5889,102568,2017,Chicago,IL,60613,Residential,Multifamily Housing,1973,52953.0,173.6,183.4,255.9,264.9,0.0,1865746.0,7327076.0,0.0,0.0
5890,134911,2017,Chicago,IL,60654,NonResidential,Office,1986,53623.0,93.9,98.4,192.4,196.0,0.0,2407729.0,2627202.0,0.0,0.0
5891,111862,2017,Chicago,IL,60614,Residential,Multifamily Housing,1923,96000.0,76.1,83.5,117.0,126.6,0.0,1704666.0,5598138.0,0.0,0.0
5892,158780,2017,Chicago,IL,60613,Specialty,Other,2008,76800.0,40.1,42.2,88.1,90.6,0.0,1689503.0,1389101.0,0.0,0.0
5893,102587,2017,Chicago,IL,60827,Specialty,K-12 School,1973,298689.0,106.5,116.5,202.0,212.5,0.0,12887230.0,18922334.0,0.0,0.0
5894,243776,2017,Chicago,IL,60611,Residential,Multifamily Housing,1957,241500.0,94.2,100.7,143.4,149.2,0.0,5141485.0,17610059.0,0.0,0.0
5895,158841,2017,Chicago,IL,60626,Specialty,K-12 School,1928,218067.0,132.9,146.8,183.2,197.8,0.0,4557603.0,24419900.0,0.0,0.0
5896,253993,2017,Chicago,IL,60614,Residential,Multifamily Housing,1975,208975.0,73.1,79.1,201.2,219.7,0.0,12445976.0,2833094.0,0.0,0.0
5897,103712,2017,Chicago,IL,60606,NonResidential,Mixed Use Property,1976,2581144.0,92.1,92.9,225.8,226.7,0.0,159466883.0,78295682.0,0.0,0.0
5898,250113,2017,Chicago,IL,60640,Residential,Multifamily Housing,1967,149600.0,90.5,96.8,134.2,141.5,0.0,2804449.0,10734505.0,0.0,0.0
5899,252075,2017,Chicago,IL,60632,Specialty,K-12 School,2008,174999.0,65.4,67.5,153.1,153.9,0.0,7070050.0,4367358.0,0.0,0.0
5900,251657,2017,Chicago,IL,60634,Specialty,K-12 School,1927,112000.0,80.9,88.9,149.0,158.3,0.0,3435321.0,5624869.0,0.0,0.0
5901,252064,2017,Chicago,IL,60637,Specialty,Library,2009,64028.0,392.0,401.1,539.0,550.0,14117856.0,3058227.0,0.0,7923600.0,0.0
5902,254157,2017,Chicago,IL,60625,Specialty,College/University,2000,73000.0,78.5,82.1,193.5,197.3,0.0,3879584.0,1847871.0,0.0,0.0
5903,103594,2017,Chicago,IL,60611,NonResidential,Office,1988,939350.0,88.1,88.1,276.7,276.7,0.0,82788256.0,0.0,0.0,0.0
5904,113752,2017,Chicago,IL,60610,Residential,Multifamily Housing,1970,104000.0,70.0,75.8,102.9,108.5,0.0,1464922.0,5810341.0,0.0,0.0
5905,252045,2017,Chicago,IL,60637,Specialty,Social/Meeting Hall,1912,192035.0,77.5,80.0,136.5,139.6,8777094.0,4465438.0,0.0,1634160.0,0.0
5906,251241,2017,Chicago,IL,60616,Residential,Multifamily Housing,2004,158136.0,70.9,75.4,138.5,146.0,0.0,4844399.0,6367657.0,0.0,0.0
5907,114543,2017,Chicago,IL,60615,Residential,Multifamily Housing,1926,186905.0,87.1,94.7,112.7,120.7,0.0,1895465.0,14390060.0,0.0,0.0
5908,251948,2017,Chicago,IL,60637,Specialty,Laboratory,1977,214708.0,446.0,447.1,945.0,937.1,50494256.0,45274715.0,0.0,0.0,0.0
5909,251473,2017,Chicago,IL,60631,Specialty,K-12 School,1928,90969.0,82.6,94.3,134.4,146.6,0.0,2073205.0,5441985.0,0.0,0.0
5910,254378,2017,Chicago,IL,60625,Residential,Senior Care Community,2014,60000.0,19.9,20.0,62.6,62.7,0.0,1196459.0,0.0,0.0,0.0
5911,243345,2017,Chicago,IL,60660,Residential,Multifamily Housing,1970,482834.0,86.4,94.4,128.6,136.9,0.0,8763521.0,32945681.0,0.0,0.0
5912,102610,2017,Chicago,IL,60654,Residential,Multifamily Housing,1999,82716.0,40.3,41.9,93.6,95.2,0.0,2029232.0,1304969.0,0.0,0.0
5913,250014,2017,Chicago,IL,60633,Specialty,Other - Recreation,1934,51273.0,139.6,155.3,201.5,217.9,0.0,1346110.0,5812136.0,0.0,0.0
5914,254173,2017,Chicago,IL,60653,Residential,Multifamily Housing,2010,98160.0,67.7,71.3,119.9,124.9,0.0,2293257.0,4354891.0,0.0,0.0
5915,251317,2017,Chicago,IL,60601,NonResidential,Hotel,1998,122666.0,217.9,226.3,328.8,337.6,0.0,5965026.0,16632040.0,4136908.0,0.0
5916,254079,2017,Chicago,IL,60613,Residential,Multifamily Housing,2006,78000.0,44.1,46.3,96.4,98.8,0.0,1872086.0,1566394.0,0.0,0.0
5917,112437,2017,Chicago,IL,60657,Residential,Multifamily Housing,1927,140000.0,71.4,77.5,100.2,106.6,0.0,1693130.0,8303225.0,0.0,0.0
5918,242732,2017,Chicago,IL,60654,Residential,Multifamily Housing,2007,218635.0,48.4,51.2,87.6,90.9,0.0,3845638.0,6742667.0,0.0,0.0
5919,245071,2017,Chicago,IL,60610,Residential,Multifamily Housing,1961,376600.0,82.4,88.7,127.0,134.1,0.0,7296320.0,23720073.0,0.0,0.0
5920,251416,2017,Chicago,IL,60618,Specialty,K-12 School,1895,105920.0,66.7,74.0,126.9,134.5,0.0,2880860.0,4187663.0,0.0,0.0
5921,252248,2017,Chicago,IL,60652,Residential,Senior Care Community,2010,74000.0,60.4,64.0,116.1,120.4,0.0,1864344.0,2607168.0,0.0,0.0
5922,158424,2017,Chicago,IL,60601,NonResidential,Hotel,1928,198000.0,117.0,121.5,194.6,199.3,0.0,8117056.0,15058445.0,0.0,0.0
5923,160373,2017,Chicago,IL,60654,Residential,Multifamily Housing,2013,378855.0,84.3,89.8,162.7,170.2,0.0,13448091.0,18496625.0,0.0,0.0
5924,251216,2017,Chicago,IL,60614,Residential,Multifamily Housing,1927,252000.0,67.4,73.2,99.1,106.1,0.0,3420629.0,13565054.0,0.0,0.0
5925,244593,2017,Chicago,IL,60611,Residential,Multifamily Housing,1970,588000.0,57.6,62.7,142.7,156.6,0.0,23143702.0,10706677.0,0.0,0.0
5926,251384,2017,Chicago,IL,60612,Specialty,K-12 School,1963,52579.0,78.5,84.8,136.4,143.0,0.0,1357303.0,2771636.0,0.0,0.0
5927,252112,2017,Chicago,IL,60608,NonResidential,Supermarket/Grocery Store,2006,74000.0,262.4,265.7,610.9,612.7,0.0,11874395.0,7544458.0,0.0,0.0
5928,175995,2017,Chicago,IL,60604,NonResidential,Office,1985,120593.0,33.9,35.8,73.8,76.2,0.0,2208073.0,1877604.0,0.0,0.0
5929,141031,2017,Chicago,IL,60613,Residential,Multifamily Housing,1919,69720.0,67.4,70.9,105.7,109.4,0.0,1164256.0,3535698.0,0.0,0.0
5930,124961,2017,Chicago,IL,60647,Residential,Multifamily Housing,1920,50000.0,22.9,0.0,69.8,0.0,0.0,1094341.0,52864.0,0.0,0.0
5931,254075,2017,Chicago,IL,60661,Residential,Multifamily Housing,2015,195769.0,69.5,74.1,139.0,146.3,0.0,6184001.0,7427651.0,0.0,0.0
5932,254385,2017,Chicago,IL,60621,NonResidential,Medical Office,2016,66634.0,82.5,86.2,199.6,202.8,0.0,3603376.0,1890895.0,0.0,0.0
5933,117159,2017,Chicago,IL,60625,Residential,Residential Care Facility,1988,64664.0,183.4,191.2,319.7,327.4,0.0,3931487.0,7930262.0,0.0,0.0
5934,115942,2017,Chicago,IL,60657,Residential,Multifamily Housing,2009,267400.0,39.4,41.7,78.9,82.5,0.0,4802117.0,5742504.0,0.0,0.0
5935,254353,2017,Chicago,IL,60642,NonResidential,Strip Mall,2012,53079.0,94.2,98.1,220.6,224.8,0.0,3092017.0,1906338.0,0.0,0.0
5936,157599,2017,Chicago,IL,60645,Residential,Multifamily Housing,2001,737110.0,41.8,44.7,73.4,76.0,0.0,10420576.0,20378439.0,0.0,0.0
5937,165730,2017,Chicago,IL,60607,Residential,Residential Care Facility,1920,104000.0,154.5,164.7,285.3,295.7,0.0,6124472.0,9945219.0,0.0,0.0
5938,175454,2017,Chicago,IL,60616,Residential,Multifamily Housing,2008,51375.0,59.7,63.7,101.7,106.4,0.0,960249.0,2105044.0,0.0,0.0
5939,105006,2017,Chicago,IL,60640,Residential,Multifamily Housing,1915,80000.0,45.3,49.4,63.0,67.7,0.0,589549.0,3036037.0,0.0,0.0
5940,250059,2017,Chicago,IL,60612,NonResidential,Office,1990,59000.0,131.3,135.4,351.3,356.5,0.0,6023927.0,1723424.0,0.0,0.0
5941,252067,2017,Chicago,IL,60616,Residential,Senior Care Community,1976,54931.0,136.0,143.2,215.4,222.0,0.0,1908383.0,5563420.0,0.0,0.0
5942,252322,2017,Chicago,IL,60644,Residential,Multifamily Housing,1930,144765.0,96.0,103.8,142.1,151.8,0.0,2864196.0,11027539.0,0.0,0.0
5943,158739,2017,Chicago,IL,60613,Residential,Multifamily Housing,1981,444928.0,60.2,60.7,170.6,171.0,0.0,22845872.0,3954385.0,0.0,0.0
5944,239488,2017,Chicago,IL,60605,Residential,Multifamily Housing,2005,402312.0,178.9,189.6,256.5,267.3,0.0,13219279.0,58737401.0,0.0,0.0
5945,103681,2017,Chicago,IL,60626,Specialty,Residence Hall/Dormitory,1991,113750.0,94.3,102.5,165.2,173.3,0.0,3605652.0,7115345.0,0.0,0.0
5946,114874,2017,Chicago,IL,60615,Residential,Multifamily Housing,1940,90000.0,82.8,90.7,94.2,102.5,0.0,314027.0,7134500.0,0.0,0.0
5947,101448,2017,Chicago,IL,60608,Residential,Multifamily Housing,2006,69385.0,17.6,17.5,55.2,54.9,0.0,1220389.0,0.0,0.0,0.0
5948,158651,2017,Chicago,IL,60610,Residential,Multifamily Housing,1951,726800.0,87.4,92.9,139.1,144.6,0.0,16464108.0,47061186.0,0.0,0.0
5949,252053,2017,Chicago,IL,60637,Specialty,Laboratory,1894,59841.0,261.5,267.9,388.5,396.9,8635546.0,2731741.0,0.0,4279200.0,0.0
5950,101770,2017,Chicago,IL,60606,NonResidential,Office,1983,2662457.0,69.2,70.8,215.5,220.3,0.0,181930331.0,2307884.0,0.0,76921.0
5951,168225,2017,Chicago,IL,60657,Residential,Multifamily Housing,1925,244440.0,78.0,83.7,115.5,121.4,0.0,3920467.0,15157528.0,0.0,0.0
5952,101850,2017,Chicago,IL,60601,NonResidential,Office,1962,688275.0,66.9,0.0,126.6,0.0,0.0,18558728.0,27516913.0,0.0,0.0
5953,156891,2017,Chicago,IL,60611,NonResidential,Mixed Use Property,1984,1060961.0,69.2,72.7,217.4,228.4,0.0,73454321.0,0.0,0.0,0.0
5954,250138,2017,Chicago,IL,60615,NonResidential,Hospital (General Medical & Surgical),1981,373995.0,255.1,268.6,484.4,498.4,0.0,38737596.0,56676412.0,0.0,0.0
5955,172221,2017,Chicago,IL,60632,NonResidential,Strip Mall,1988,55574.0,45.6,45.6,100.5,100.5,0.0,1399299.0,1135885.0,0.0,0.0
5956,173935,2017,Chicago,IL,60649,Residential,Multifamily Housing,1964,67987.0,11.0,11.0,34.6,34.6,0.0,749826.0,0.0,0.0,0.0
5957,251953,2017,Chicago,IL,60637,Specialty,Laboratory,1930,76871.0,89.4,94.5,170.5,176.6,4370040.0,2499601.0,0.0,0.0,0.0
5958,101827,2017,Chicago,IL,60602,NonResidential,Office,1914,597773.0,70.5,75.4,155.7,160.5,0.0,23364393.0,18756506.0,0.0,0.0
5959,252033,2017,Chicago,IL,60622,Specialty,K-12 School,2013,58856.0,66.5,69.8,121.0,124.5,0.0,1441675.0,2471634.0,0.0,0.0
5960,251321,2017,Chicago,IL,60614,Specialty,College/University,1994,52043.0,67.3,72.3,142.4,150.4,0.0,1785571.0,1719153.0,0.0,0.0
5961,102029,2017,Chicago,IL,60615,Residential,Multifamily Housing,1926,53092.0,51.0,54.8,120.8,131.6,0.0,1708852.0,998900.0,0.0,0.0
5962,159659,2017,Chicago,IL,60657,Residential,Multifamily Housing,1958,236406.0,96.3,103.5,138.5,146.1,0.0,4229594.0,18525045.0,0.0,0.0
5963,254977,2017,Chicago,IL,60657,NonResidential,Supermarket/Grocery Store,2017,82147.0,242.6,247.2,549.0,550.4,0.0,11567052.0,8364060.0,0.0,0.0
5964,160394,2017,Chicago,IL,60640,Residential,Multifamily Housing,1935,188837.0,81.8,85.0,160.5,163.8,0.0,6740433.0,8715805.0,0.0,0.0
5965,240215,2017,Chicago,IL,60654,Residential,Multifamily Housing,2008,354787.0,60.3,64.2,112.5,117.0,0.0,8342033.0,13060878.0,0.0,0.0
5966,244809,2017,Chicago,IL,60660,Residential,Multifamily Housing,1969,510600.0,36.5,39.3,114.5,123.3,0.0,18612344.0,0.0,0.0,0.0
5967,115046,2017,Chicago,IL,60613,Residential,Multifamily Housing,1950,114400.0,86.8,93.2,123.8,130.6,0.0,1787694.0,8140489.0,0.0,0.0
5968,254155,2017,Chicago,IL,60631,Residential,Senior Care Community,2015,93678.0,63.7,68.0,133.0,139.4,0.0,2960947.0,3007500.0,0.0,0.0
5969,252023,2017,Chicago,IL,60643,Specialty,K-12 School,1952,165520.0,88.4,97.5,117.9,127.5,0.0,1991127.0,12633316.0,0.0,0.0
5970,149001,2017,Chicago,IL,60621,Residential,Senior Care Community,1976,89813.0,210.2,224.0,323.6,337.8,0.0,4423593.0,14452124.0,0.0,0.0
5971,159739,2017,Chicago,IL,60640,Residential,Multifamily Housing,1968,299019.0,54.8,57.7,74.6,77.6,0.0,2430443.0,13969967.0,0.0,0.0
5972,244311,2017,Chicago,IL,60613,Residential,Multifamily Housing,1926,391234.0,64.9,70.2,96.7,102.2,0.0,5346587.0,20045886.0,0.0,0.0
5973,173658,2017,Chicago,IL,60654,NonResidential,Office,1920,92454.0,61.8,66.1,132.2,137.8,0.0,2977236.0,2736965.0,0.0,0.0
5974,250057,2017,Chicago,IL,60621,NonResidential,Outpatient Rehabilitation/Physical Therapy,1972,54189.0,94.4,101.5,202.4,213.6,0.0,2678794.0,2434691.0,0.0,0.0
5975,160425,2017,Chicago,IL,60610,Residential,Multifamily Housing,1982,257712.0,47.3,50.7,127.9,138.0,0.0,9643847.0,2558504.0,0.0,0.0
5976,242935,2017,Chicago,IL,60613,Residential,Multifamily Housing,1987,623956.0,73.7,77.9,142.9,147.4,0.0,19569973.0,26391377.0,0.0,0.0
5977,113598,2017,Chicago,IL,60610,Residential,Multifamily Housing,1962,88613.0,91.0,97.7,162.2,169.1,0.0,2825235.0,5235883.0,0.0,0.0
5978,115754,2017,Chicago,IL,60607,Residential,Multifamily Housing,1984,51859.0,146.8,156.8,245.0,255.5,0.0,2254633.0,5359810.0,0.0,0.0
5979,250002,2017,Chicago,IL,60608,Specialty,College/University,1996,175000.0,74.8,78.0,167.3,170.2,0.0,7437457.0,5644678.0,0.0,0.0
5980,251591,2017,Chicago,IL,60622,Specialty,K-12 School,1917,96895.0,69.9,80.6,108.2,119.9,0.0,1609465.0,5168018.0,0.0,0.0
5981,250004,2017,Chicago,IL,60621,Specialty,College/University,2007,496817.0,153.9,163.9,311.2,322.8,0.0,35549184.0,40915685.0,0.0,0.0
5982,233591,2017,Chicago,IL,60611,Residential,Multifamily Housing,1968,96895.0,58.0,61.8,111.4,116.0,0.0,2344194.0,3271709.0,0.0,0.0
5983,255147,2017,Chicago,IL,60612,NonResidential,Office,2003,62298.0,76.8,78.3,241.2,245.8,0.0,4785989.0,0.0,0.0,0.0
5984,121761,2017,Chicago,IL,60707,NonResidential,Retail Store,1995,165647.0,92.4,98.7,173.2,178.8,0.0,7210058.0,8098388.0,0.0,0.0
5985,252252,2017,Chicago,IL,60613,Residential,Multifamily Housing,1974,125820.0,100.3,107.7,146.2,154.0,0.0,2465928.0,10149295.0,0.0,0.0
5986,134126,2017,Chicago,IL,60610,NonResidential,Automobile Dealership,1910,90000.0,91.4,97.1,184.5,190.0,0.0,3813726.0,4412800.0,0.0,0.0
5987,251221,2017,Chicago,IL,60606,NonResidential,Office,1927,188368.0,64.8,71.3,131.6,139.7,0.0,5729291.0,6468097.0,0.0,0.0
5988,251426,2017,Chicago,IL,60628,Specialty,K-12 School,1979,101294.0,72.2,80.7,142.0,154.9,0.0,3207882.0,4102414.0,0.0,0.0
5989,250144,2017,Chicago,IL,60603,NonResidential,Office,1961,161166.0,150.3,164.4,275.4,290.2,0.0,9069441.0,15155640.0,0.0,0.0
5990,172394,2017,Chicago,IL,60661,NonResidential,Office,1984,57251.0,213.9,217.8,535.4,541.2,0.0,8515045.0,3730999.0,0.0,0.0
5991,260029,2017,Chicago,IL,60637,Residential,Multifamily Housing,1926,52272.0,87.6,93.2,142.1,148.0,0.0,1255000.0,3322188.0,0.0,0.0
5992,240284,2017,Chicago,IL,60614,Residential,Multifamily Housing,1964,112000.0,49.1,52.6,154.3,165.1,0.0,5502130.0,0.0,0.0,0.0
5993,233920,2017,Chicago,IL,60642,Residential,Multifamily Housing,2008,304143.0,81.5,87.7,124.7,131.3,0.0,5702366.0,19077499.0,0.0,0.0
5994,251367,2017,Chicago,IL,60631,Specialty,K-12 School,1916,56330.0,86.6,92.4,201.7,206.1,0.0,2985814.0,1890918.0,0.0,0.0
5995,252286,2017,Chicago,IL,60640,Residential,Multifamily Housing,1920,58772.0,82.9,87.4,147.4,152.1,0.0,1696476.0,3177583.0,0.0,0.0
5996,176020,2017,Chicago,IL,60615,NonResidential,Office,1926,158000.0,62.1,68.3,87.1,93.7,0.0,1660307.0,8146235.0,0.0,0.0
5997,250081,2017,Chicago,IL,60612,Residential,Multifamily Housing,1967,100282.0,87.1,94.0,129.8,137.1,0.0,1839921.0,6897768.0,0.0,0.0
5998,157283,2017,Chicago,IL,60642,NonResidential,Office,1997,74969.0,179.7,195.8,310.7,326.7,0.0,5227433.0,8246920.0,0.0,0.0
5999,229402,2017,Chicago,IL,60605,Residential,Multifamily Housing,2005,542774.0,57.8,61.3,90.3,93.5,0.0,7689321.0,23686372.0,0.0,0.0
6000,172719,2017,Chicago,IL,60659,Residential,Multifamily Housing,1995,54096.0,60.5,64.6,96.3,100.0,0.0,847176.0,2426798.0,0.0,0.0
6001,119450,2017,Chicago,IL,60647,NonResidential,Retail Store,1994,184994.0,102.0,107.1,224.2,230.4,0.0,10365741.0,8501200.0,0.0,0.0
6002,252054,2017,Chicago,IL,60637,Specialty,College/University,1928,341130.0,152.0,156.9,278.8,284.7,27248273.0,17579033.0,1891000.0,5141105.0,0.0
6003,160372,2017,Chicago,IL,60654,Residential,Multifamily Housing,2013,456710.0,55.1,57.5,114.7,117.2,0.0,12420325.0,12739996.0,0.0,0.0
6004,250095,2017,Chicago,IL,60637,Residential,Multifamily Housing,1967,100911.0,88.9,93.0,141.8,146.0,0.0,2337824.0,6631933.0,0.0,0.0
6005,251784,2017,Chicago,IL,60611,NonResidential,Office,1951,84100.0,111.9,117.9,235.8,242.1,0.0,4760027.0,4649017.0,0.0,0.0
6006,251233,2017,Chicago,IL,60614,NonResidential,Retail Store,1996,144180.0,49.3,50.3,140.2,140.8,0.0,6102021.0,1000892.0,0.0,0.0
6007,172387,2017,Chicago,IL,60622,NonResidential,Office,2005,184150.0,301.6,308.4,537.2,542.1,0.0,23206097.0,32328098.0,0.0,0.0
6008,156696,2017,Chicago,IL,60605,Residential,Multifamily Housing,1929,125000.0,57.8,61.2,96.6,100.5,0.0,2149727.0,5076545.0,0.0,0.0
6009,254015,2017,Chicago,IL,60646,Residential,Residential Care Facility,1981,191550.0,75.0,79.6,146.8,152.1,0.0,6237204.0,8133923.0,0.0,0.0
6010,162318,2017,Chicago,IL,60622,Specialty,K-12 School,1912,144100.0,57.4,63.5,81.3,88.1,0.0,1453666.0,6811078.0,0.0,0.0
6011,164517,2017,Chicago,IL,60654,NonResidential,Office,1926,94254.0,130.3,140.3,232.7,243.9,0.0,4323369.0,7960221.0,0.0,0.0
6012,251724,2017,Chicago,IL,60659,Specialty,K-12 School,1957,185689.0,77.2,83.6,150.1,156.7,0.0,6131374.0,8201307.0,0.0,0.0
6013,175553,2017,Chicago,IL,60644,Residential,Senior Care Community,1996,60000.0,101.3,108.6,168.5,177.6,0.0,1783524.0,4292200.0,0.0,0.0
6014,254115,2017,Chicago,IL,60616,Residential,Multifamily Housing,2000,99000.0,47.7,47.6,87.3,86.9,0.0,1759118.0,2966268.0,0.0,0.0
6015,159738,2017,Chicago,IL,60613,Residential,Multifamily Housing,1964,249600.0,55.8,57.3,121.4,123.0,0.0,7501555.0,6419169.0,0.0,0.0
6016,250108,2017,Chicago,IL,60621,Residential,Multifamily Housing,1971,150136.0,71.6,75.3,123.4,128.1,0.0,3461201.0,7287590.0,0.0,0.0
6017,260150,2017,Chicago,IL,60637,Specialty,Laboratory,1973,172408.0,530.8,540.1,1118.9,1134.3,48762964.0,42752053.0,0.0,0.0,0.0
6018,101872,2017,Chicago,IL,60602,NonResidential,Office,1927,160475.0,104.2,0.0,222.3,0.0,0.0,8668254.0,0.0,0.0,0.0
6019,175818,2017,Chicago,IL,60614,NonResidential,Hotel,1923,150000.0,55.8,57.6,101.7,103.6,0.0,3694050.0,4674670.0,0.0,0.0
6020,120931,2017,Chicago,IL,60603,NonResidential,Retail Store,1970,56109.0,55.9,56.7,170.6,171.4,0.0,3002959.0,136253.0,0.0,0.0
6021,113933,2017,Chicago,IL,60649,Residential,Multifamily Housing,1927,111239.0,125.8,137.8,149.3,161.8,0.0,915395.0,13080474.0,0.0,0.0
6022,254261,2017,Chicago,IL,60657,Residential,Multifamily Housing,1988,215000.0,65.7,68.6,130.4,133.3,0.0,6308041.0,7827199.0,0.0,0.0
6023,251523,2017,Chicago,IL,60647,Specialty,K-12 School,1910,80028.0,65.2,74.1,128.4,141.6,0.0,2294565.0,2922007.0,0.0,0.0
6024,172759,2017,Chicago,IL,60605,Residential,Multifamily Housing,1995,168000.0,50.4,50.6,99.2,99.8,0.0,3720506.0,4747507.0,0.0,0.0
6025,251501,2017,Chicago,IL,60614,Specialty,K-12 School,1959,73514.0,60.8,69.5,99.9,109.0,0.0,1268151.0,3201780.0,0.0,0.0
6026,103655,2017,Chicago,IL,60637,Residential,Multifamily Housing,1966,81561.0,70.2,75.2,123.9,130.0,4066764.0,1661136.0,0.0,0.0,0.0
6027,156854,2017,Chicago,IL,60610,Residential,Multifamily Housing,1985,148938.0,81.8,86.1,208.5,220.0,0.0,8740892.0,3435048.0,0.0,0.0
6028,251964,2017,Chicago,IL,60607,NonResidential,Office,1920,94925.0,61.8,65.2,137.9,140.9,0.0,3315963.0,2550552.0,0.0,0.0
6029,160262,2017,Chicago,IL,60616,Residential,Multifamily Housing,1950,706989.0,105.3,111.2,173.9,180.3,0.0,21432850.0,52999077.0,0.0,0.0
6030,101981,2017,Chicago,IL,60615,Residential,Multifamily Housing,1925,58167.0,96.9,104.9,127.7,136.2,0.0,722010.0,4916200.0,0.0,0.0
6031,244840,2017,Chicago,IL,60607,Residential,Multifamily Housing,2009,801360.0,84.4,88.5,133.7,139.0,0.0,17535244.0,39073408.0,11055755.0,0.0
6032,160151,2017,Chicago,IL,60654,NonResidential,Hotel,2013,343240.0,119.4,118.7,242.7,240.6,0.0,19267799.0,21707300.0,0.0,0.0
6033,254064,2017,Chicago,IL,60610,Residential,Multifamily Housing,1906,50000.0,64.5,69.3,101.3,107.1,0.0,669032.0,2012704.0,0.0,0.0
6034,160450,2017,Chicago,IL,60642,Residential,Multifamily Housing,2012,317997.0,151.7,151.8,231.5,232.0,0.0,10995153.0,37244367.0,0.0,0.0
6035,251734,2017,Chicago,IL,60639,Specialty,K-12 School,1918,188084.0,77.9,86.0,117.6,126.1,0.0,3224549.0,11429197.0,0.0,0.0
6036,102323,2017,Chicago,IL,60624,Residential,Multifamily Housing,1920,93000.0,6.9,7.0,21.8,22.1,0.0,645093.0,0.0,0.0,0.0
6037,173497,2017,Chicago,IL,60646,NonResidential,Supermarket/Grocery Store,1987,66711.0,1272.2,1381.2,1598.1,1711.6,0.0,8371615.0,76500541.0,0.0,0.0
6038,250033,2017,Chicago,IL,60649,Specialty,Other - Recreation,1916,136014.0,148.3,159.2,255.4,265.7,0.0,6486366.0,13682961.0,0.0,0.0
6039,156350,2017,Chicago,IL,60603,NonResidential,Hotel,2007,135000.0,100.3,102.9,232.1,240.1,0.0,8184726.0,5359000.0,0.0,0.0
6040,173760,2017,Chicago,IL,60657,Residential,Multifamily Housing,1904,100000.0,82.9,90.4,103.8,111.6,0.0,800124.0,7493288.0,0.0,0.0
6041,101816,2017,Chicago,IL,60611,NonResidential,Enclosed Mall,1980,450811.0,229.5,242.0,272.4,285.5,0.0,7385438.0,70689227.0,25367378.0,0.0
6042,160046,2017,Chicago,IL,60606,NonResidential,Office,2016,1230973.0,42.2,42.2,132.4,132.4,0.0,51912556.0,0.0,0.0,0.0
6043,101940,2017,Chicago,IL,60603,NonResidential,Enclosed Mall,1912,315000.0,366.8,366.8,494.3,494.4,0.0,16450221.0,99093925.0,0.0,0.0
6044,242635,2017,Chicago,IL,60661,Residential,Multifamily Housing,2009,241800.0,93.4,99.0,167.5,173.0,0.0,8028102.0,14559324.0,0.0,0.0
6045,175450,2017,Chicago,IL,60601,NonResidential,Office,2000,50913.0,250.6,261.5,395.6,407.0,0.0,3226046.0,9534200.0,0.0,0.0
6046,252288,2017,Chicago,IL,60644,Residential,Multifamily Housing,1920,85000.0,56.5,60.8,81.4,86.0,0.0,898004.0,3902818.0,0.0,0.0
6047,234084,2017,Chicago,IL,60610,Residential,Multifamily Housing,1972,115775.0,54.4,58.8,104.6,111.4,0.0,2630949.0,3663374.0,0.0,0.0
