BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
28476,2017,NonResidential,Seattle,WA,98108,1965,30800,Non-Refrige,12.6000003814697,12.6000003814697,39.5999984741211,39.5999984741211,388244.8125,388244.8125,0.0,388244.656,0.0
28733,2017,Residential,Seattle,WA,98125,2008,124642,Multifamily,42.9000015258789,42.9000015258789,134.699996948242,134.699996948242,5343005.5,5343703.0,0.0,5343005.193,0.0
28734,2017,Residential,Seattle,WA,98125,2008,120520,Multifamily,22.399999618530302,22.2000007629395,70.4000015258789,69.6999969482422,2595782.75,2569342.0,0.0,2595782.42625,0.0
28874,2017,Residential,Seattle,WA,98125,1970,30984,Multifamily,43.9000015258789,43.5,137.699996948242,136.600006103516,1359235.25,1347673.25,0.0,1359235.0280000002,0.0
29170,2017,NonResidential,Seattle,WA,98104,1900,22168,Multifamily,81.5,80.0,175.300003051758,173.800003051758,1805930.75,1774478.75,0.0,952345.817875,853584.9609375
29214,2017,NonResidential,King,WA,98134,1922,37400,Non-Refrige,22.600000381469698,22.600000381469698,68.3000030517578,68.1999969482422,847248.6875,845929.375,0.0,798963.4629375,48285.003662109404
29310,2017,Residential,Seattle,WA,98144,1960,21200,Multifamily,27.399999618530302,27.2000007629395,86.0999984741211,85.5,581442.5,577343.5,0.0,581442.332,0.0
29312,2017,Residential,Seattle,WA,98144,1960,21200,Multifamily,27.899999618530302,27.600000381469698,87.5,86.8000030517578,590579.375,586111.1875,0.0,590579.348125,0.0
29315,2017,Residential,Seattle,WA,98144,1960,20365,Multifamily,29.7999992370605,29.600000381469698,93.6999969482422,93.0,607767.8125,603099.6875,0.0,607767.618,0.0
29448,2017,Residential,seatte,WA,98122,2006,74202,Multifamily,40.2000007629395,39.5999984741211,94.0,92.0999984741211,2285499.75,2249551.25,0.0,1407962.43975,877537.109375
29550,2017,NonResidential,Seattle,WA,98104,2000,268130,Office,52.7999992370605,52.7999992370605,165.5,165.5,14158605.0,14158605.0,0.0,14125200.614,33402.7557373047
29551,2017,NonResidential,Seattle,WA,98104,2000,68452,Office,59.0,57.4000015258789,185.199996948242,180.100006103516,4036492.5,3926752.75,0.0,4036491.9625,0.0
29552,2017,NonResidential,Seattle,WA,98104,2000,273185,Office,46.9000015258789,46.9000015258789,147.300003051758,147.300003051758,13209448.0,13209448.0,0.0,13209445.404000001,0.0
29612,2017,NonResidential,Seattle,WA,98105,1924,97500,K-12 School,45.2000007629395,44.5999984741211,69.1999969482422,68.5,4406767.5,4348617.5,0.0,1012752.61225,3394015.234375
29788,2017,NonResidential,Seattle,WA,98119,1982,54015,Office,32.4000015258789,32.4000015258789,101.599998474121,101.599998474121,1748086.25,1748086.25,0.0,1748085.95375,0.0
29792,2017,Residential,Seattle,WA,98116,1987,79052,Multifamily,25.2000007629395,24.899999618530302,79.1999969482422,78.0999984741211,1993778.375,1966393.25,0.0,1993778.3159999999,0.0
30207,2017,Residential,Seattle,WA,98102,2009,436301,Multifamily,38.4000015258789,38.2999992370605,103.300003051758,103.199996948242,8614299.0,8582113.0,0.0,6761056.7035,1853241.015625
30571,2017,Residential,Seattle,WA,98122,2007,32881,Multifamily,54.9000015258789,55.0,148.899993896484,149.0,1887702.375,1888054.625,0.0,1500104.246125,387597.998046875
30847,2017,Residential,Seattle,WA,98103,2012,198233,Multifamily,42.2000007629395,41.0999984741211,93.1999969482422,89.9000015258789,6243172.0,6079632.5,0.0,3465616.5945,2777555.078125
31167,2017,Residential,Seattle,WA,98121,2011,176043,Multifamily,35.7999992370605,35.0999984741211,82.8000030517578,81.3000030517578,6234188.0,6104363.5,0.0,3767867.7615,2466319.921875
31187,2017,Residential,Seattle,WA,98116,2011,63597,Multifamily,32.0999984741211,31.7000007629395,73.5999984741211,72.4000015258789,2088339.875,2063770.25,0.0,1243507.87825,844832.03125
32429,2017,NonResidential,Seattle,WA,98101,1985,50147,Other - Res,149.300003051758,149.300003051758,340.0,340.0,7866450.0,7866427.0,3258202.0,4426778.7005,799159.375
32454,2017,Residential,Seattle,WA,98101,1925,37804,Multifamily,81.5999984741211,81.4000015258789,116.800003051758,116.400001525879,3085094.5,3076460.5,0.0,563557.3210625,2521536.9140625
33254,2017,Residential,Seattle,WA,98105,2008,257248,Senior Care,40.9000015258789,40.7999992370605,113.599998474121,113.5,9786194.0,9772232.0,0.0,8097492.321,1688700.0
33289,2017,NonResidential,Seattle,WA,98121,1982,119701,Office,64.5,64.5,202.5,202.5,7718042.0,7718042.0,0.0,7718041.242000001,0.0
33408,2017,Specialty,Seattle,WA,98125,1965,24697,Library,73.5999984741211,71.4000015258789,171.699996948242,169.399993896484,1472765.75,1429726.0,0.0,904150.678125,568615.0390625
33527,2017,NonResidential,SEATTLE,WA,98144,2013,61050,College/Uni,67.6999969482422,65.90000152587889,148.800003051758,146.899993896484,4134839.25,4026023.25,0.0,2269661.9735,1865176.953125
33548,2017,NonResidential,SEATTLE,WA,98122,2006,84300,College/Uni,141.199996948242,140.5,258.899993896484,256.70001220703097,11900350.0,11844860.0,0.0,4462196.54,7438153.125
34148,2017,Residential,SEATTLE,WA,98109,2000,79684,Multifamily,36.2999992370605,35.7000007629395,92.5999984741211,90.9000015258789,2915306.25,2865580.25,0.0,2091720.2025,823586.03515625
34248,2017,Residential,Seattle,WA,98119,2004,22625,Multifamily,47.9000015258789,47.7999992370605,101.099998474121,100.599998474121,1084745.875,1081813.0,0.0,549339.8369375,535405.95703125
34348,2017,NonResidential,SEATTLE,WA,98101,1991,103000,Retail Stor,87.8000030517578,85.9000015258789,246.100006103516,244.100006103516,8430611.0,8245017.5,0.0,7072109.551,1358499.90234375
34891,2017,NonResidential,Seattle,WA,98116,2008,37864,Supermarket,216.800003051758,215.699996948242,526.299987792969,522.700012207031,8209793.0,8168625.0,0.0,5409633.4495,2800158.984375
34908,2017,NonResidential,Seattle,WA,98122,1950,66497,Supermarket,130.100006103516,130.100006103516,404.399993896484,404.399993896484,8653863.0,8653863.0,0.0,8517662.207999999,136200.341796875
35391,2017,NonResidential,Seatle,WA,98109,2006,34010,Retail Stor,49.0999984741211,49.0999984741211,154.300003051758,154.300003051758,3486504.75,3486504.75,0.0,3486504.0055,0.0
35392,2017,NonResidential,Seattle,WA,98109,2006,45980,Supermarket,182.300003051758,182.300003051758,417.899993896484,417.899993896484,8380202.0,8382554.5,0.0,4983085.6815,3397115.234375
35431,2017,Residential,Seattle,WA,98199,1970,34728,Multifamily,33.7999992370605,33.2999992370605,106.099998474121,104.5,1173110.25,1155710.75,0.0,1173110.108125,0.0
35436,2017,Residential,Seattle,WA,98199,1970,34480,Multifamily,23.7999992370605,23.600000381469698,74.8000030517578,74.0,821902.625,812155.5,0.0,821902.3389375,0.0
36034,2017,NonResidential,Seattle,WA,98122,1996,45243,Retail Stor,125.900001525879,125.800003051758,301.79998779296903,301.399993896484,5695460.0,5689909.0,0.0,3671339.7225,2024120.1171875
36087,2017,Residential,Seattle,WA,98133,1984,56800,Multifamily,37.7999992370605,36.7000007629395,88.0999984741211,85.8000030517578,2145812.75,2087008.25,0.0,1316135.71025,829677.05078125
36587,2017,NonResidential,Seattle,WA,98122,1991,45000,Fitness Cen,86.5999984741211,86.6999969482422,139.300003051758,139.300003051758,3897292.75,3899596.75,0.0,1040653.495875,2856639.0625
37008,2017,NonResidential,Seattle,WA,98134,1999,872409,Parking,45.5,44.5999984741211,101.400001525879,100.5,15180933.0,14891893.0,0.0,8565826.853,6615105.46875
37248,2017,NonResidential,Seattle,WA,98108,1904,72859,Non-Refrige,25.0,24.399999618530302,76.8000030517578,75.0,1819603.875,1775395.5,0.0,1764760.82425,54842.999267578096
39332,2017,Specialty,Seattle,WA,98118,2009,138705,K-12 School,38.2000007629395,37.2999992370605,84.8000030517578,83.9000015258789,5292125.5,5174810.0,0.0,2970345.1755,2321780.078125
39673,2017,Residential,Seattle,WA,98106,2002,20000,Multifamily,23.2999992370605,22.7999992370605,73.1999969482422,71.5999984741211,553538.375,541741.375,0.0,553538.3029375,0.0
39768,2017,Residential,Seattle,WA,98104,2012,236148,Multifamily,48.7999992370605,48.2999992370605,111.699996948242,110.0,9461395.0,9359402.0,0.0,5609215.8305,3852178.90625
40008,2017,NonResidential,SEATTLE,WA,98134,2004,21947,Other,29.7000007629395,28.600000381469698,43.0,41.7999992370605,799922.8125,769780.625,0.0,150943.81453125,648979.00390625
40028,2017,NonResidential,Seattle,WA,98115,1940,384772,Non-Refrige,40.5999984741211,39.5999984741211,87.0999984741211,86.0999984741211,16782960.0,16378991.0,0.0,8818351.532,7964607.03125
40031,2017,NonResidential,Seattle,WA,98115,1960,30287,Medical Off,89.8000030517578,88.3000030517578,247.199996948242,245.699996948242,2518744.25,2477895.5,0.0,2052734.264,466010.009765625
40034,2017,NonResidential,Seattle,WA,98115,1960,21931,Office,135.5,135.600006103516,224.5,224.600006103516,4316172.0,4319135.0,0.0,1252433.67025,3063738.0859375
40067,2017,NonResidential,Seattle,WA,98104,1985,73102,Office,46.7000007629395,45.7000007629395,146.600006103516,143.600006103516,4327957.5,4241826.0,0.0,4327956.9445,0.0
40348,2017,NonResidential,Seattle,WA,98102,1916,140823,Parking,22.100000381469698,22.100000381469698,67.3000030517578,67.3000030517578,3089693.5,3089693.5,0.0,2959589.91175,130103.00292968801
40388,2017,Residential,Seattle,WA,98199,1968,24386,Multifamily,23.100000381469698,23.100000381469698,72.5,72.5,562967.375,563125.625,0.0,562967.3649375,0.0
40447,2017,Specialty,Seattle,WA,98134,1966,87458,Office,107.400001525879,106.800003051758,215.0,214.399993896484,9390903.0,9339715.0,0.0,4278506.8285,5112396.09375
40529,2017,Residential,Seattle,WA,98144,1968,35796,Multifamily,34.0999984741211,33.4000015258789,107.199996948242,104.699996948242,1182443.125,1155278.0,0.0,1182442.88775,0.0
41068,2017,Residential,Seattle,WA,98133,1990,43228,Multifamily,23.0,22.600000381469698,72.3000030517578,71.0,994816.5,977978.375,0.0,994816.368,0.0
41070,2017,Residential,Seattle,WA,98133,1990,35560,Multifamily,18.5,18.2000007629395,58.0999984741211,57.0,660006.3125,647223.8125,0.0,660006.3509375,0.0
41527,2017,Residential,Seattle,WA,98109,2011,36179,Multifamily,53.2999992370605,52.5999984741211,128.800003051758,126.900001525879,1507480.75,1490281.25,0.0,987135.636125,520345.01953125
41927,2017,NonResidential,Seattle,WA,98105,2011,90374,College/Uni,122.900001525879,119.900001525879,385.799987792969,376.399993896484,11094319.0,10823398.0,0.0,11094317.602,0.0
41928,2017,NonResidential,Seattle,WA,98115,2011,51400,Supermarket,232.0,231.5,525.4000244140631,524.799987792969,12028669.0,12001034.0,0.0,6988457.547,5040210.15625
41987,2017,Residential,Seattle,WA,98119,2011,290520,Multifamily,33.7999992370605,33.4000015258789,76.4000015258789,75.4000015258789,6871908.5,6797388.5,0.0,3981059.3310000002,2890848.828125
42067,2017,Residential,Seattle,WA,98122,2010,184980,Multifamily,55.7000007629395,55.5999984741211,132.5,132.399993896484,7281686.5,7269251.0,0.0,4637415.9615,2644270.1171875
42069,2017,NonResidential,SEATTLE,WA,98103,1993,26263,Office,73.9000015258789,73.9000015258789,232.100006103516,232.100006103516,1941289.875,1941289.875,0.0,1941289.814,0.0
42070,2017,Residential,Seattle,WA,98108,2010,88449,Multifamily,42.5999984741211,42.2999992370605,121.900001525879,120.900001525879,3769584.0,3740786.5,0.0,3264182.56375,505400.9765625
42074,2017,Residential,Seattle,WA,98115,2011,31930,Multifamily,29.7999992370605,29.399999618530302,93.5,92.1999969482422,951097.125,937257.8125,0.0,951097.025875,0.0
42076,2017,Residential,Seattle,WA,98125,2011,138121,Multifamily,35.0999984741211,35.0999984741211,71.1999969482422,71.1999969482422,4850685.5,4852592.5,0.0,2270359.7275,2580325.0
42087,2017,Residential,SEATTLE,WA,98105,2011,39636,Multifamily,43.5,43.0,136.399993896484,134.899993896484,1783121.875,1763464.375,0.0,1780136.57575,2984.99984741211
42168,2017,Residential,Seattle,WA,98115,2011,29646,Multifamily,28.2000007629395,27.7999992370605,88.5999984741211,87.3000030517578,839095.6875,826830.5,0.0,839095.4069375,0.0
43247,2017,Residential,Seattle,WA,98102,1927,29656,Multifamily,29.2000007629395,28.7000007629395,68.8000030517578,67.09999847412111,866121.5,850255.8125,0.0,541484.4,324636.962890625
43867,2017,Residential,Seattle,WA,98104,1927,39493,Multifamily,122.199996948242,122.199996948242,218.899993896484,218.899993896484,3998113.0,3998113.0,0.0,1418497.736125,2579615.0390625
43948,2017,Specialty,Seattle,WA,98108,1906,39212,Other,24.600000381469698,24.2999992370605,77.1999969482422,76.1999969482422,964099.125,951227.375,0.0,964099.19825,0.0
44187,2017,Residential,Seattle,WA,98122,2011,140254,Multifamily,36.2000007629395,36.2000007629395,90.0999984741211,90.0999984741211,4453925.0,4455306.5,0.0,3069410.67625,1384514.0625
44267,2017,Residential,Seattle,WA,98115,1947,38264,Multifamily,49.9000015258789,49.5999984741211,92.3000030517578,91.3000030517578,1911163.125,1899663.25,0.0,729695.118125,1181467.96875
45287,2017,Specialty,Seattle,WA,98122,1968,21400,Other - Rec,252.100006103516,252.199996948242,515.0999755859381,515.200012207031,5228984.5,5230869.0,0.0,2484853.18825,2744130.859375
45927,2017,NonResidential,seattle,WA,98104,2000,181930,Laboratory,333.20001220703097,326.79998779296903,649.200012207031,638.200012207031,55423516.0,54358460.0,34100388.0,21323126.812,0.0
46427,2017,Residential,Seattle,WA,98122,2012,102696,Multifamily,25.2999992370605,25.0,67.59999847412111,66.5,2601715.25,2566371.5,0.0,2014519.864,587195.01953125
48287,2017,NonResidential,Seattle,WA,98134,2005,162157,Office,242.100006103516,242.100006103516,675.0,675.0,39075148.0,39080048.0,0.0,32500917.288000003,6574226.5625
49467,2017,Residential,Seattle,WA,98122,2012,57495,Multifamily,29.7999992370605,29.7999992370605,67.59999847412111,67.59999847412111,1482158.375,1482158.375,0.0,862222.316125,619935.986328125
49687,2017,NonResidential,Seattle,WA,98119,2003,33997,Supermarket,265.100006103516,265.100006103516,789.0,789.099975585938,9012334.0,9013819.0,0.0,8306513.147000001,705819.970703125
49693,2017,Residential,SEATTLE,WA,0,2010,375502,Mid-Rise Multifamily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49695,2017,NonResidential,Seattle,WA,98109,2012,526423,Office,46.0,46.0,134.600006103516,134.600006103516,18745426.0,18746698.0,0.0,16843494.952,1901929.8828125
49697,2017,NonResidential,Seattle,WA,98104,1902,74211,Office,22.2000007629395,21.7000007629395,69.59999847412111,68.09999847412111,1400138.5,1369133.5,0.0,1400138.403875,0.0
49698,2017,Residential,Seattle,WA,98122,2012,174654,Multifamily,28.100000381469698,28.100000381469698,84.8000030517578,84.8000030517578,3636066.5,3636673.0,0.0,3417934.10775,218132.006835938
49699,2017,NonResidential,Seattle,WA,98178,1988,45700,Self-Storag,5.09999990463257,5.0,15.0,14.8999996185303,1497672.375,1466355.0,0.0,1353772.096125,143900.0
49703,2017,Specialty,Seattle,WA,98199,1952,116101,K-12 School,52.9000015258789,52.0999984741211,78.0,77.0999984741211,6126230.0,6032724.0,0.0,1244251.26775,4881978.125
49704,2017,Residential,Seattle,WA,98107,2012,177528,Multifamily,34.5999984741211,34.0999984741211,79.9000015258789,79.0,4444222.0,4382955.5,0.0,2686760.6339999996,1757460.9375
49705,2017,Specialty,Seattle,WA,98115,1929,489872,Other - Rec,34.9000015258789,33.7999992370605,71.8000030517578,70.1999969482422,19717104.0,19097010.0,0.0,9471461.218,10245640.625
49706,2017,Residential,Seattle,WA,98122,2011,153767,Multifamily,28.399999618530302,27.899999618530302,69.40000152587889,68.09999847412111,4360867.0,4290474.0,0.0,2914645.76825,1446220.99609375
49707,2017,Residential,Seattle,WA,98109,2012,43762,Multifamily,29.2999992370605,29.0,92.0,91.0,674397.1875,667604.0,0.0,674397.1540000001,0.0
49709,2017,NonResidential,Seattle,WA,98013,2012,53575,Urgent Care,500.100006103516,500.100006103516,1288.5,1288.5,26791060.0,26791060.0,0.0,19570931.744000003,7220124.21875
49710,2017,Residential,Seattle,WA,98102,2012,224577,Multifamily,29.899999618530302,29.899999618530302,70.9000015258789,70.9000015258789,8056525.0,8057194.0,0.0,5095998.1445,2960525.9765625
49712,2017,NonResidential,Seattle,WA,98134,2012,157345,Office,82.1999969482422,82.1999969482422,250.199996948242,250.100006103516,12939218.0,12931542.0,0.0,12332970.844,606245.99609375
49714,2017,Residential,Seattle,WA,98122,2012,94933,Multifamily,35.2999992370605,35.0,75.5,74.3000030517578,3546940.25,3510926.5,0.0,1843918.158,1703022.0703125
49715,2017,NonResidential,Seattle,WA,98195,2012,136758,Residence H,33.7999992370605,33.7000007629395,72.8000030517578,72.5,6997844.5,6977306.0,0.0,3694221.4475,3303622.265625
49716,2017,NonResidential,Seattle,WA,98195,2012,192259,Residence H,46.4000015258789,46.2999992370605,114.400001525879,114.199996948242,9049172.0,9034633.0,0.0,6137142.222,2912029.296875
49717,2017,Residential,Seattle,WA,98108,2012,43210,Multifamily,40.9000015258789,40.4000015258789,103.599998474121,102.199996948242,1766317.875,1747742.25,0.0,1254020.89,512296.97265625
49719,2017,Residential,Seattle,WA,98109,2012,74964,Multifamily,28.7000007629395,28.7000007629395,70.09999847412111,70.09999847412111,1389385.0,1389633.875,0.0,924687.8259999999,464696.97265625
49721,2017,Residential,Seattle,WA,98199,2012,21753,Multifamily,43.5,43.0,119.0,118.5,908672.125,898875.875,0.0,732651.936,176019.98291015602
49722,2017,Residential,Seattle,WA,98126,2012,59205,Multifamily,34.0999984741211,33.7000007629395,79.6999969482422,78.3000030517578,1756114.75,1733231.0,0.0,1078972.70825,677141.9921875
49725,2017,NonResidential,Seattle,WA,98101,2012,267470,Other,160.100006103516,158.800003051758,366.100006103516,361.700012207031,42833188.0,42463860.0,18659046.0,23970559.028,0.0
49728,2017,Residential,Seattle,WA,98121,2012,602398,Multifamily,56.4000015258789,55.2000007629395,140.100006103516,136.600006103516,26353174.0,25825440.0,0.0,18113147.92,8240025.0
49729,2017,Residential,Seattle,WA,98109,2012,119219,Multifamily,23.100000381469698,22.899999618530302,51.0,50.2999992370605,3045873.5,3015882.5,0.0,1688762.256125,1357111.03515625
49730,2017,Residential,Seattle,WA,98109,2012,334785,Multifamily,40.2000007629395,40.2000007629395,81.9000015258789,81.9000015258789,10405663.0,10408565.0,0.0,4924009.034,5481653.125
49731,2017,Residential,Seattle,WA,98105,2012,74421,Multifamily,63.2000007629395,62.5,138.399993896484,136.600006103516,3796105.5,3755588.75,0.0,2072179.2519999999,1723925.9765625
49732,2017,NonResidential,Seattle,WA,98145,2013,330000,Hospital (G,206.800003051758,205.699996948242,422.5,421.299987792969,66784720.0,66416664.0,0.0,31724653.168,35060065.625
49733,2017,Residential,Seattle,WA,98102,2013,194228,Multifamily,56.7999992370605,56.0999984741211,158.399993896484,156.0,8362270.0,8250852.0,0.0,6950474.31,1411795.01953125
49734,2017,Residential,Seattle,WA,98103,2012,31962,Multifamily,32.9000015258789,32.5999984741211,103.5,102.400001525879,981414.6875,971502.125,0.0,981414.67175,0.0
49735,2017,Residential,Seattle,WA,98133,2012,54771,Multifamily,59.4000015258789,59.4000015258789,110.199996948242,110.0,3126004.5,3122208.0,0.0,1203687.385875,1922316.9921875
49736,2017,Residential,Seattle,WA,98106,2013,27950,Multifamily,86.5,85.0999984741211,169.100006103516,166.699996948242,2416558.0,2378022.75,0.0,1046983.822125,1369574.0234375
49737,2017,NonResidential,Seattle,WA,98109,1918,43832,Retail Stor,93.1999969482422,90.9000015258789,159.600006103516,155.699996948242,3926919.25,3832321.5,0.0,1245707.871875,2681211.328125
49738,2017,NonResidential,Seattle,WA,98116,1987,146363,Strip Mall,79.9000015258789,79.9000015258789,179.199996948242,179.100006103516,11695465.0,11691968.0,0.0,6672383.515,5023080.078125
49739,2017,Residential,Seattle,WA,98109,2013,41502,Multifamily,53.2999992370605,52.7999992370605,99.4000015258789,98.9000015258789,2301272.75,2281454.25,0.0,897778.44825,1403493.9453125
49767,2017,Residential,Seattle,WA,98101,2013,88974,Multifamily,33.0999984741211,32.7999992370605,78.9000015258789,77.8000030517578,2975132.0,2944755.25,0.0,1895822.7815,1079308.984375
49771,2017,Residential,Seattle,WA,98133,2012,120000,Senior Care,46.7000007629395,45.4000015258789,108.099998474121,105.300003051758,5598372.5,5452112.0,0.0,3396755.184,2201616.9921875
49772,2017,Residential,Seattle,WA,98109,2013,108872,Multifamily,30.5,30.0,95.3000030517578,93.5999984741211,2633040.75,2585531.5,0.0,2610396.662,0.0
49775,2017,NonResidential,SEATTLE,WA,98116,2011,67263,Supermarket,220.399993896484,218.0,508.5,505.899993896484,14824713.0,14661168.0,0.0,8915896.347000001,5908815.625
49776,2017,NonResidential,Seattle,WA,98121,1988,354086,Office,55.5999984741211,54.0,158.899993896484,155.0,13046611.0,12668063.0,0.0,11286552.240999999,1760057.8125
49777,2017,Residential,Seattle,WA,98119,2013,21762,Multifamily,37.5999984741211,37.0999984741211,90.8000030517578,89.5,1134868.625,1121691.75,0.0,743159.509875,391708.984375
49779,2017,Residential,Seattle,WA,98144,2013,38407,Multifamily,34.4000015258789,34.0,108.0,106.800003051758,1506799.75,1489438.875,0.0,1506799.54975,0.0
49780,2017,NonResidential,Seattle,WA,98121,1975,90679,Data Center,833.7000122070309,833.7000122070309,2617.69995117188,2617.69995117188,50019412.0,50019412.0,0.0,50019408.2,0.0
49781,2017,Residential,Seattle,WA,98107,2013,51287,Multifamily,52.0999984741211,52.2000007629395,121.099998474121,121.099998474121,2622987.5,2623551.5,0.0,1597740.332125,1025246.97265625
49783,2017,NonResidential,Seattle,WA,98109,2013,339591,Laboratory,269.399993896484,260.79998779296903,595.700012207031,586.700012207031,46627232.0,45142720.0,0.0,25908237.24,20718993.75
49784,2017,NonResidential,Seattle,WA,98122,2013,52000,Office,13.6000003814697,14.0,8.0,9.30000019073486,654142.625,673437.3125,0.0,-125313.550265625,0.0
49785,2017,Residential,Seattle,WA,98115,2013,84577,Multifamily,49.5,49.2000007629395,113.199996948242,112.800003051758,1925865.0,1913024.75,0.0,1140036.84575,785827.978515625
49786,2017,Residential,Seattle,WA,98121,2013,53708,Multifamily,65.59999847412111,64.6999969482422,150.800003051758,148.0,6160666.0,6075523.0,0.0,3677077.4269999997,2483587.890625
49787,2017,Residential,Seattle,WA,98107,2013,56184,Multifamily,27.600000381469698,27.600000381469698,67.59999847412111,67.59999847412111,1008762.0,1008986.5,0.0,675623.0749375,333139.013671875
49788,2017,Residential,Seattle,WA,98112,2013,31981,Multifamily,49.7000007629395,49.2000007629395,114.0,112.199996948242,1434385.875,1417928.75,0.0,852227.182,582158.642578125
49789,2017,Residential,Seattle,WA,98121,2013,295754,Multifamily,44.0999984741211,43.0,101.900001525879,99.6999969482422,10842792.0,10567186.0,0.0,6533339.397000001,4309451.171875
49790,2017,Residential,Seattle,WA,98102,2013,24457,Multifamily,27.5,27.5,67.40000152587889,67.40000152587889,1035360.8125,1035360.8125,0.0,692913.758125,342446.97265625
49791,2017,Residential,Seattle,WA,98122,2013,51424,Multifamily,26.399999618530302,26.100000381469698,79.6999969482422,79.5,1355961.625,1343827.25,0.0,1280502.48825,75459.0026855469
49792,2017,Residential,Seattle,WA,98133,2013,198202,Multifamily,30.5,30.0,68.5,67.1999969482422,6045201.5,5949113.5,0.0,3456267.92775,2588933.0078125
49793,2017,NonResidential,Seattle,WA,98119,2013,105061,Office,17.7999992370605,17.2000007629395,55.7999992370605,54.0999984741211,1483798.75,1438968.125,0.0,1483798.618,0.0
49796,2017,Residential,Seattle,WA,98106,2013,227672,Multifamily,27.0,26.7000007629395,81.0999984741211,80.4000015258789,5402327.0,5347743.5,0.0,5041233.412,361092.99316406297
49797,2017,NonResidential,Seattle,WA,98144,2013,62662,Office,58.0999984741211,56.9000015258789,179.899993896484,176.100006103516,2729081.0,2672268.5,0.0,2673632.5375,55447.998046875
49798,2017,Residential,Seattle,WA,98103,2013,28200,Multifamily,30.899999618530302,30.2999992370605,96.9000015258789,95.0999984741211,802517.625,787335.0,0.0,802517.434125,0.0
49799,2017,NonResidential,Seattle,WA,98195,2013,29935,College/Uni,128.0,124.5,401.799987792969,390.899993896484,1151567.25,1120525.875,0.0,1151567.06,0.0
49800,2017,Residential,Seattle,WA,98117,2013,83999,Multifamily,29.399999618530302,29.100000381469698,68.0,67.1999969482422,2469183.25,2443981.5,0.0,1494185.065875,974998.046875
49802,2017,NonResidential,Seattle,WA,98107,2013,62381,Hotel,64.6999969482422,64.6999969482422,203.300003051758,203.300003051758,3900690.5,3900690.5,0.0,3900690.0975,0.0
49821,2017,Residential,Seattle,WA,98133,2013,49970,Multifamily,33.2999992370605,33.0999984741211,104.5,103.800003051758,1245762.25,1237206.0,0.0,1245762.144,0.0
49822,2017,Residential,Seattle,WA,98121,2013,161722,Multifamily,36.5999984741211,36.4000015258789,97.0,96.0999984741211,4893957.0,4858196.0,0.0,3740024.9885,1153931.73828125
49824,2017,NonResidential,Seattle,WA,98195,2013,137591,College/Uni,19.7000007629395,19.6000003814697,61.9000015258789,61.4000015258789,2711324.0,2691374.75,0.0,2711323.622,0.0
49825,2017,Residential,Seattle,WA,98105,2013,305925,Multifamily,40.0999984741211,39.7999992370605,101.300003051758,100.400001525879,8543238.0,8480648.0,0.0,6041146.455,2502091.015625
49826,2017,Residential,Seattle,WA,98112,2013,61558,Multifamily,23.2999992370605,22.7000007629395,65.0,63.5,1319870.625,1282966.75,0.0,1098709.42225,221161.010742188
49827,2017,Residential,SEATTLE,WA,98119,2013,29158,Multifamily,32.4000015258789,32.0,77.0999984741211,75.9000015258789,1014194.375,1002525.375,0.0,646163.173875,368031.005859375
49828,2017,Residential,Seattle,WA,98121,2013,87958,Multifamily,28.600000381469698,28.2000007629395,64.5,63.5,2697239.5,2663562.5,0.0,1555379.60575,1141859.86328125
49829,2017,NonResidential,Seattle,WA,98112,2013,79805,Senior Care,98.6999969482422,98.6999969482422,226.100006103516,226.199996948242,7873560.0,7874907.5,0.0,4679437.727,3194121.2890625
49830,2017,Residential,Seattle,WA,98122,2013,23397,Multifamily,36.7999992370605,36.4000015258789,91.3000030517578,90.0,861284.5,851158.3125,0.0,589859.416125,271425.0
49850,2017,NonResidential,Seattle,WA,98125,2014,48925,K-12 School,33.7999992370605,32.7999992370605,81.8000030517578,80.6999969482422,2149310.5,2084319.625,0.0,1406658.416,711288.037109375
49857,2017,Residential,Seattle,WA,98109,2013,229742,Multifamily,31.5,31.2000007629395,73.8000030517578,73.5,5567889.5,5521985.5,0.0,3442771.122,2125118.1640625
49858,2017,NonResidential,Seattle,WA,98122,2014,35780,K-12 School,78.0999984741211,78.0,209.899993896484,209.800003051758,2969430.0,2964657.75,0.0,2324921.8725,644508.056640625
49862,2017,Specialty,Seattle,WA,98109,1962,29000,Other,94.6999969482422,92.8000030517578,220.0,217.899993896484,2758209.0,2701256.75,0.0,1678644.92975,1079563.96484375
49865,2017,NonResidential,Seattle,WA,98105,2013,305025,Lifestyle C,73.3000030517578,73.0,147.5,147.199996948242,24837124.0,24739010.0,0.0,11446881.268,13390242.1875
49866,2017,Residential,Seattle,WA,98144,2014,122941,Multifamily,33.0999984741211,32.7999992370605,104.0,102.900001525879,2005653.75,1985043.875,0.0,2005653.3555,0.0
