BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
26532,2015,NonResidential,Seattle,WA,98105,1928,"20,760",,45.8,45.8,143.7,143.7,950078,950078,0,950117,0
26535,2015,NonResidential,Seattle,WA,98105,1976,"34,948",,57.4,63.2,180.1,198.3,1100575,1211450,0,1100620,0
26536,2015,Residential,Seattle,WA,98105,1925,"34,090",,25.6,28.7,80.5,90.1,874117,978354,0,874153,0
26550,2015,Residential,Seattle,WA,98103,1965,"198,752",,102.2,113.7,181.6,192.2,20311228,22596462,0,7069408,13242114
26555,2015,Residential,Seattle,WA,98115,2008,"191,226",,27.9,29.2,64.7,66.6,8909924,9319858,0,5413851,3496298
26567,2015,Residential,Seattle,WA,98115,1986,"55,624",,25.7,27.8,80.8,87.4,1056059,1142254,0,1056103,0
26574,2015,Residential,Seattle,WA,98115,1969,"94,410",,49.4,56.0,133.3,152.7,4660015,5283015,0,3680691,979478
26583,2015,Residential,Seattle,WA,98144,2004,"26,583",,69.2,70.4,172.6,176.3,1505639,1531515,0,1041309,464374
26592,2015,Residential,Seattle,WA,98104,1900,"21,840",,18.0,18.0,56.6,56.6,479638,479638,0,479657,0
26593,2015,NonResidential,Seattle,WA,98104,1900,"22,840",,40.2,48.0,126.3,150.7,918514,1096155,0,918552,0
26594,2015,NonResidential,Seattle,WA,98104,1900,"21,420",,44.8,44.0,133.4,128.6,869835,855227,0,802981,66887
26596,2015,NonResidential,Seattle,WA,98104,1900,"20,880",,99.5,97.6,216.6,210.6,2078370,2037907,0,1120310,958107
26598,2015,Residential,Seattle,WA,98104,1900,"38,765",,20.2,22.7,63.4,71.3,540465,607959,0,540488,0
26600,2015,NonResidential,Seattle,WA,98104,1966,"26,000",,64.5,64.5,129.3,129.3,1677877,1677877,0,765548,912361
26601,2015,NonResidential,Seattle,WA,98104,1900,"38,675",,111.5,108.5,275.3,266.0,1826107,1777234,0,1240525,585633
26602,2015,Specialty,Seattle,WA,98104,1929,"49,951",,81.4,94.9,163.7,177.8,4565085,5319777,310440,2076394,2178337
26603,2015,Residential,Seattle,WA,98109,1930,"23,052",,22.0,24.1,66.8,73.3,725487,795230,0,688430,37086
26611,2015,NonResidential,Seattle,WA,98118,2010,"25,880",,71.0,75.5,207.3,217.3,1838121,1954293,0,1643962,194228
26614,2015,Residential,Seattle,WA,98118,1971,"65,418",,37.7,43.1,98.9,114.4,2466267,2816416,0,1856640,609704
26618,2015,Residential,Seattle,WA,98144,2007,"65,161",,29.9,33.1,93.7,103.9,1945075,2155159,0,1945156,0
26653,2015,Residential,Seattle,WA,98105,1981,"28,753",,26.0,29.1,81.7,91.5,597761,669282,0,597785,0
26657,2015,NonResidential,Seattle,WA,98105,1927,"41,013",,36.9,42.8,69.9,76.0,1271271,1471335,0,512843,758449
26659,2015,Residential,Seattle,WA,98105,1928,"22,232",,55.9,65.0,97.3,106.9,1241738,1445061,0,411515,830240
26667,2015,NonResidential,Seattle,WA,98105,2004,"21,075",,71.9,82.6,142.2,151.9,1515375,1739892,0,672375,843027
26668,2015,Residential,Seattle,WA,98105,1977,"30,358",,21.0,23.4,65.9,73.5,526074,586636,0,526096,0
26670,2015,NonResidential,Seattle,WA,98133,1950,"46,485",,27.7,29.8,62.1,65.4,1767480,1905896,0,1010388,757134
26671,2015,Residential,Seattle,WA,98115,1958,"25,943",,26.3,29.1,82.6,91.2,682420,753892,0,682448,0
26672,2015,Residential,Seattle,WA,98115,1989,"36,992",,21.4,23.8,67.3,74.7,497620,552168,0,497641,0
26676,2015,Residential,Seattle,WA,98115,1988,"27,770",,20.4,21.7,62.7,66.9,565458,602461,0,549645,15836
26677,2015,Residential,Seattle,WA,98115,1991,"52,263",,23.2,25.1,55.9,58.8,1214929,1311302,0,787594,427368
26681,2015,NonResidential,Seattle,WA,98115,1965,"56,896",,46.5,46.5,128.1,128.1,1897180,1897180,0,1546343,350902
26691,2015,Residential,Seattle,WA,98115,1986,"31,023",,27.0,30.1,84.9,94.6,839115,934920,0,839150,0
26695,2015,NonResidential,Seattle,WA,98115,1978,"27,500",,18.7,22.6,42.9,49.0,513888,622022,0,306552,207349
26706,2015,NonResidential,Seattle,WA,98104,1900,"26,830",,81.9,83.7,187.1,188.9,2198421,2245225,0,1298268,900206
26708,2015,NonResidential,Seattle,WA,98104,1906,"41,920",,29.7,29.7,93.1,93.1,1243282,1243282,0,1243334,0
26710,2015,NonResidential,Seattle,WA,98104,1905,"36,879",,26.0,26.0,57.6,57.6,763065,763065,0,424421,338661
26711,2015,NonResidential,Seattle,WA,98104,1904,"29,820",,54.4,56.3,130.4,132.4,1620721,1678285,0,1046617,574148
26713,2015,Residential,Seattle,WA,98104,2007,"90,959",,48.0,52.2,115.4,126.2,4361755,4748161,0,2829904,1531968
26716,2015,Residential,Seattle,WA,98104,1908,"177,364",,55.7,65.1,112.4,127.2,8907957,10421115,5152989,3755123,0
26717,2015,Residential,Seattle,WA,98104,1905,"25,027",,48.8,56.0,98.3,107.3,2108926,2418536,0,971953,1137013
26719,2015,NonResidential,Seattle,WA,98104,1905,"33,640",,40.0,43.9,125.7,137.9,1093416,1199702,0,1093461,0
26720,2015,NonResidential,Seattle,WA,98104,1906,"43,484",,36.3,36.3,114.1,114.1,1580597,1580597,0,1580662,0
26722,2015,Residential,Seattle,WA,98104,1910,"142,510",,53.2,64.7,91.6,105.1,10444602,12689385,0,3358569,7086172
26723,2015,Residential,Seattle,WA,98104,1979,"74,327",,55.4,61.4,133.6,149.8,4120963,4562252,0,2681786,1439289
26724,2015,Residential,Seattle,WA,98104,1926,"20,304",,58.7,71.4,84.4,96.6,1191926,1450471,0,220967,970968
26726,2015,NonResidential,Seattle,WA,98104,1900,"22,480",,34.8,34.8,109.4,109.4,1003659,1003659,0,1003701,0
26728,2015,NonResidential,Seattle,WA,98104,1925,"33,018",,167.3,185.1,305.7,320.1,4912520,5434227,0,1826686,3085910
26730,2015,Residential,Seattle,WA,98104,1998,"43,380",,70.4,73.1,153.3,153.4,3055176,3172029,0,1646099,1409145
26731,2015,NonResidential,Seattle,WA,98134,1970,"26,510",,31.7,31.7,92.9,92.9,975721,975721,0,878981,96777
26737,2015,Residential,Seattle,WA,98144,1961,"72,566",,32.3,35.5,98.0,109.2,2342962,2579025,0,2225124,117931
26738,2015,Residential,Seattle,WA,98144,1959,"25,966",,45.1,52.1,141.6,163.6,1170597,1353087,0,1170645,0
26739,2015,Residential,Seattle,WA,98125,1996,"33,456",,42.3,45.7,132.7,143.5,847767,916879,0,847802,0
26740,2015,Residential,Seattle,WA,98112,1966,"63,336",,28.9,33.6,90.9,105.4,1833381,2125511,0,1833457,0
26741,2015,Residential,Seattle,WA,98122,1998,"63,236",,30.2,31.3,81.1,82.2,1911591,1981798,0,1492266,419387
26742,2015,Residential,Seattle,WA,98115,1982,"44,202",,24.4,26.5,76.7,83.1,1079477,1170320,0,1079522,0
26745,2015,Residential,Seattle,WA,98112,1959,"45,067",,46.6,51.4,72.0,77.0,2098850,2315863,0,497754,1601116
26746,2015,Residential,Seattle,WA,98103,1989,"21,990",,28.4,31.5,89.3,99.0,625088,693473,0,625114,0
26748,2015,Residential,Seattle,WA,98109,1984,"90,372",,21.9,24.1,68.9,75.7,1716674,1884690,0,1716745,0
26750,2015,Residential,Seattle,WA,98102,1962,"67,813",,43.3,48.7,96.7,110.9,2938076,3301896,0,1660685,1277459
26751,2015,Residential,Seattle,WA,98105,1999,"38,270",,33.8,37.6,85.6,92.2,959739,1069396,0,681025,278742
26759,2015,NonResidential,Seattle,WA,98105,1938,"40,028",,19.4,19.4,60.7,60.7,962238,962238,0,958572,3706
26761,2015,NonResidential,Seattle,WA,98105,2007,"44,510",,87.8,90.1,275.8,282.8,2308120,2367064,0,2308216,0
26773,2015,NonResidential,Seattle,WA,98125,1954,"21,624",,29.3,33.9,59.9,67.2,633536,733065,0,301971,331578
26789,2015,Residential,Seattle,WA,98125,2002,"81,608",,27.2,29.6,83.5,91.3,1568348,1711347,0,1519670,48741
26807,2015,Residential,Seattle,WA,98115,1967,"21,841",,20.2,23.3,63.3,73.2,452614,523333,0,452633,0
26808,2015,Specialty,Seattle,WA,98103,1970,"42,239",,48.5,58.5,100.1,110.6,2196843,2649612,0,1064387,1132500
26820,2015,Residential,Seattle,WA,98103,1968,"21,880",,40.0,42.7,125.7,134.2,876237,934984,0,876273,0
26821,2015,Specialty,Seattle,WA,98105,1925,"49,234",,26.2,32.1,62.4,72.2,1335355,1639480,0,853781,481610
26825,2015,Residential,Seattle,WA,98144,1967,"24,621",,27.1,30.4,85.1,95.6,667548,749671,0,667576,0
26829,2015,Residential,Seattle,WA,98104,1910,"40,420",,33.6,36.7,73.6,80.9,1357408,1484895,0,742175,615264
26832,2015,Residential,Seattle,WA,98104,1979,"75,477",,60.2,68.0,150.3,172.4,4547129,5135880,0,3144796,1402464
26833,2015,NonResidential,Seattle,WA,98104,1993,"21,600",,77.4,74.7,183.6,174.9,1672142,1612514,0,1057205,614981
26834,2015,NonResidential,Seattle,WA,98104,1909,"20,620",,46.0,52.0,91.6,99.9,947534,1071527,0,427886,519666
26835,2015,Residential,Seattle,WA,98040,1910,"36,000",,36.0,36.9,113.1,115.9,1296290,1328694,0,1296343,0
26837,2015,Residential,Seattle,WA,98104,1910,"47,607",,52.2,55.4,127.3,137.4,2140300,2272177,0,1421780,718579
26838,2015,NonResidential,Seattle,WA,98104,1910,"40,552",,28.7,35.4,41.6,48.7,1162131,1435704,0,223803,938337
26839,2015,Residential,Seattle,WA,98104,1914,"34,848",,85.4,96.2,139.7,151.0,3546459,3994924,0,994479,2552021
26841,2015,Residential,Seattle,WA,98104,1910,"27,494",,23.1,25.9,72.5,81.3,634561,711930,0,634588,0
26842,2015,Residential,Seattle,WA,98104,1910,"23,200",,34.1,37.5,107.1,117.8,791542,870133,0,791575,0
26843,2015,Residential,Seattle,WA,98104,1991,"97,737",,27.8,30.5,73.1,78.6,2719995,2984429,0,2053423,666657
26844,2015,Residential,Seattle,WA,98104,1973,"76,094",,46.7,52.5,119.0,135.3,3556291,3998183,0,2544809,1011587
26845,2015,Residential,Seattle,WA,98104,1903,"27,600",,26.9,30.6,84.6,96.0,743739,843650,0,743770,0
26846,2015,Residential,Seattle,WA,98104,2005,"134,974",,34.7,38.0,79.4,86.7,3724014,4082016,0,2205511,1518595
26847,2015,NonResidential,Seattle,WA,98104,1909,"31,432",,45.4,45.4,142.5,142.5,1426023,1426023,0,1426082,0
26848,2015,Residential,Seattle,WA,98104,2005,"67,590",,43.2,47.7,74.3,80.0,3383279,3735284,0,1084594,2298730
26855,2015,Residential,Seattle,WA,98104,1909,"34,560",,30.2,34.5,76.3,83.7,1054995,1203887,0,745076,309950
26857,2015,Residential,Seattle,WA,98117,1980,"57,770",,31.0,33.9,97.3,106.5,1060303,1159696,0,1060347,0
26862,2015,Residential,Seattle,WA,98105,1989,"23,341",,26.7,29.7,70.1,76.6,622051,694218,0,470103,151967
26870,2015,Specialty,Seattle,WA,98105,2000,"61,052",,35.9,39.7,93.7,97.7,2189030,2424446,0,1636098,553000
26880,2015,Residential,Seattle,WA,98105,1949,"65,042",,31.6,36.2,99.2,113.7,2054077,2356144,0,2054163,0
26881,2015,Residential,Seattle,WA,98105,1968,"143,960",,28.2,31.7,70.6,80.3,2805926,3154351,0,1951669,854338
26883,2015,NonResidential,Seattle,WA,98122,1908,"25,864",,30.2,39.1,41.4,51.8,656980,850752,0,101060,555924
26896,2015,Residential,Seattle,WA,98105,1972,"20,004",,29.5,32.9,92.6,103.3,452744,504958,0,452763,0
26898,2015,Residential,Seattle,WA,98105,1979,"36,300",,17.4,19.2,54.6,60.4,631201,697992,0,631227,0
26902,2015,Residential,Seattle,WA,98105,1956,"20,008",,68.0,81.8,109.6,126.9,1360847,1636218,0,365928,994934
26905,2015,NonResidential,Seattle,WA,98105,1924,"20,686",,55.1,65.4,105.2,120.0,1139133,1353392,0,468592,670560
26906,2015,NonResidential,Seattle,WA,98105,1929,"22,124",,31.0,32.3,97.5,101.4,686949,714503,0,686977,0
26907,2015,Residential,Seattle,WA,98105,1988,"34,795",,30.8,34.0,96.7,106.7,1071912,1181913,0,1071957,0
26908,2015,Residential,Seattle,WA,98105,1999,"23,800",,35.7,39.3,112.1,123.3,471359,518320,0,471379,0
26909,2015,NonResidential,Seattle,WA,98105,1926,"27,487",,54.9,66.8,90.0,104.0,1509492,1835049,0,424759,1084750
26911,2015,NonResidential,Seattle,WA,98105,1926,"23,616",,78.8,88.8,148.3,158.8,1860901,2096700,0,740501,1120430
26919,2015,Residential,Seattle,WA,98105,1928,"20,629",,59.3,70.8,102.0,114.0,1224276,1460069,0,391603,832689
26922,2015,NonResidential,Seattle,WA,98105,1976,"33,448",,29.0,33.4,91.1,104.7,970118,1115689,0,970158,0
26924,2015,Specialty,Seattle,WA,98122,2005,"29,508",,82.6,103.6,150.8,175.9,1844825,2315310,0,685436,1159418
26930,2015,NonResidential,Seattle,WA,98122,1987,"74,840",,112.8,118.4,231.3,241.6,8442782,8860011,0,4041593,4401357
26933,2015,Specialty,Seattle,WA,98144,1913,"20,992",,64.7,83.0,104.1,123.3,1997115,2562520,0,535067,1462070
26939,2015,NonResidential,Seattle,WA,98122,1925,"22,344",,62.0,75.9,112.8,127.4,1386331,1695951,0,509910,876442
26940,2015,Residential,Seattle,WA,98122,1912,"24,980",,51.5,56.1,123.3,134.7,1285930,1402295,0,827350,458615
26948,2015,Residential,Seattle,WA,98112,1989,"24,415",,30.3,33.5,95.1,105.1,739711,817453,0,739741,0
26951,2015,Residential,Seattle,WA,98112,1910,"31,300",,27.9,31.4,65.5,74.2,873776,981462,0,541846,331953
26956,2015,NonResidential,Seattle,WA,98121,1921,"31,900",,93.6,113.7,164.7,185.8,2433777,2956523,0,825950,1607861
26961,2015,Specialty,Seattle,WA,98117,1950,"29,417",,47.9,56.8,97.0,106.4,1423687,1688901,0,665356,758358
26973,2015,NonResidential,Seattle,WA,98104,1909,"49,299",,98.8,101.6,156.5,165.4,5239717,5390701,0,1339933,3899840
26979,2015,Residential,Seattle,WA,98108,2005,"58,035",,21.4,23.5,67.1,73.8,915417,1006586,0,915455,0
26980,2015,Residential,Seattle,WA,98108,2005,"54,300",,27.1,29.5,85.2,92.5,1187261,1288975,0,1187310,0
26984,2015,Residential,Seattle,WA,98101,1991,"220,018",,63.3,68.6,182.1,194.8,11047668,11966839,0,9646251,1401818
26986,2015,NonResidential,Seattle,WA,98116,1997,"31,841",,383.3,409.4,802.1,824.9,12204922,13034804,0,6088718,6116456
26989,2015,Residential,Seattle,WA,98116,2000,"76,699",,73.6,77.8,182.4,191.2,4235405,4477453,0,2895815,1339710
26993,2015,Residential,Seattle,WA,98122,1922,"20,064",,49.1,58.8,68.3,79.0,984178,1178862,0,161603,822581
26994,2015,NonResidential,Seattle,WA,98122,1988,"21,036",,125.0,132.7,259.6,267.7,2630101,2792341,0,1291931,1338224
26995,2015,Residential,Seattle,WA,98104,1911,"81,120",,35.0,38.4,109.8,120.5,1503823,1650176,0,1503885,0
26997,2015,NonResidential,Seattle,WA,98105,1999,"32,928",,165.1,165.1,518.3,518.3,5420552,5420552,0,5420777,0
27007,2015,NonResidential,Seattle,WA,98105,1954,"20,039",,6.1,6.1,19.1,19.1,122156,122156,0,122161,0
27008,2015,Specialty,Seattle,WA,98105,1928,"54,943",,34.5,45.7,60.0,73.5,1976400,2613874,0,650027,1326400
27013,2015,NonResidential,Seattle,WA,98108,1960,"44,476",,28.5,28.5,81.0,81.0,1177257,1177257,0,1007440,169859
27016,2015,NonResidential,Seattle,WA,98108,1969,"35,017",,47.3,50.9,121.5,125.3,1418400,1526939,0,1032877,385565
27020,2015,NonResidential,Seattle,WA,98177,1950,"29,084",,60.7,65.7,106.7,113.3,1576953,1708688,0,535723,1041252
27029,2015,Residential,Seattle,WA,98105,1923,"100,234",,49.7,60.9,71.2,82.9,4983934,6105334,0,908844,4075128
27033,2015,Residential,Seattle,WA,98118,2009,"37,361",,37.3,41.0,77.9,87.1,1395311,1532024,0,692048,703292
27039,2015,Residential,Seattle,WA,98119,1992,"35,655",,29.1,31.3,73.0,77.7,1425599,1532597,0,995578,430062
27040,2015,Residential,Seattle,WA,98144,1900,"48,441",,42.3,46.5,118.6,130.6,2048737,2253787,0,1718544,330265
27047,2015,Residential,Seattle,WA,98109,2008,"103,931",,31.8,34.5,99.7,108.4,2947670,3204125,0,2947792,0
27049,2015,Residential,Seattle,WA,98109,1999,"36,115",,21.7,21.7,68.2,68.2,654245,654245,0,654272,0
27059,2015,Residential,Seattle,WA,98102,2003,"88,426",,38.7,40.5,105.8,110.4,2679900,2806102,0,2162954,517036
27071,2015,Residential,Seattle,WA,98119,1960,"241,387",,48.1,48.1,151.2,151.2,9523142,9523142,0,9523536,0
27080,2015,NonResidential,Seattle,WA,98144,1963,"22,952",,20.1,25.6,33.2,39.9,462192,586980,0,132736,329462
27081,2015,Residential,Seattle,WA,98116,2001,"108,066",,27.5,29.5,86.2,92.5,2076506,2228807,0,2076592,0
27082,2015,Residential,Seattle,WA,98116,1967,"26,528",,24.4,29.0,76.5,91.0,646691,768532,0,646718,0
27089,2015,Residential,Seattle,WA,98104,1969,"29,618",,39.8,44.3,125.1,139.0,1179579,1311177,0,1179628,0
27090,2015,Residential,Seattle,WA,98103,1969,"20,851",,23.6,26.7,62.5,71.5,491792,557666,0,376360,115448
27095,2015,Residential,Seattle,WA,98102,1990,"36,792",,32.5,37.2,76.8,83.9,1196982,1367832,0,750853,446160
27096,2015,Residential,Seattle,WA,98115,1983,"23,512",,26.8,29.8,70.5,77.7,630578,701532,0,475773,154824
27097,2015,Residential,Seattle,WA,98122,2004,"49,518",,36.7,41.4,79.9,86.5,1820085,2048926,0,979080,841046
27102,2015,Residential,Seattle,WA,98109,1963,"28,277",,24.5,26.5,76.9,83.1,691647,746638,0,691676,0
27103,2015,Residential,Seattle,WA,98109,1958,"21,602",,24.1,26.2,56.1,62.7,520405,565788,0,318393,202025
27105,2015,Residential,Seattle,WA,98109,1988,"65,689",,20.6,21.9,64.7,68.7,1354208,1436180,0,1354264,0
27107,2015,Residential,Seattle,WA,98107,2007,"109,222",,29.0,31.3,86.6,92.1,3162976,3414127,0,2938581,224517
27114,2015,Residential,Seattle,WA,98116,1957,"21,596",,25.3,29.3,79.5,91.9,546533,632203,0,546555,0
27117,2015,NonResidential,Seattle,WA,98108,1976,"21,040",,28.7,29.7,59.3,62.4,604591,625014,0,293348,311256
27122,2015,NonResidential,Seattle,WA,98108,1951,"28,032",,35.2,34.6,71.4,69.3,1056740,1037332,0,493531,563229
27131,2015,NonResidential,Seattle,WA,98108,1974,"25,620",,18.1,18.6,34.8,36.4,463371,475977,0,194109,269270
27141,2015,NonResidential,Seattle,WA,98144,1992,"33,238",,53.2,53.2,167.1,167.1,1769137,1769137,0,1769210,0
27142,2015,NonResidential,Seattle,WA,98104,1912,"27,800",,107.0,120.8,210.1,222.3,1187058,1339654,0,518887,668192
27144,2015,Residential,Seattle,WA,98122,2002,"26,255",,31.4,35.8,70.5,77.6,823460,939627,0,471787,351693
27145,2015,NonResidential,Seattle,WA,98104,2000,"706,176",,59.5,59.5,186.8,186.8,13256662,13256662,0,13257211,0
27146,2015,Residential,Seattle,WA,98112,1999,"21,158",,25.8,25.8,81.0,81.0,455187,455187,0,455206,0
27154,2015,Residential,Seattle,WA,98122,1913,"26,355",,78.1,89.0,159.6,169.8,2057836,2345256,0,978923,1078954
27160,2015,Residential,Seattle,WA,98121,1998,"74,162",,42.7,45.0,123.3,127.3,2738720,2884713,0,2406720,332100
27162,2015,NonResidential,Seattle,WA,98136,1998,"33,706",,275.9,294.1,655.0,674.2,8758063,9337022,0,5549794,3208500
27166,2015,Residential,Seattle,WA,98118,1963,"27,984",,35.9,40.9,112.6,128.6,1003551,1145893,0,1003592,0
27184,2015,NonResidential,Seattle,WA,98119,1961,"37,600",,31.2,37.9,55.9,66.3,1174197,1426197,0,415582,758631
27189,2015,Residential,Seattle,WA,98102,1969,"139,127",,37.8,41.7,118.7,130.9,5261096,5799402,0,5261314,0
27192,2015,Residential,Seattle,WA,98102,1965,"26,153",,26.8,29.0,84.1,91.0,609101,658931,0,609126,0
27195,2015,Residential,Seattle,WA,98102,1924,"95,611",,74.3,89.5,107.1,123.0,7102912,8552496,0,1330541,5772425
27196,2015,Residential,Seattle,WA,98102,1928,"32,980",,39.2,45.9,90.2,109.2,1293390,1514965,0,772805,520617
27198,2015,Residential,Seattle,WA,98121,1973,"187,080",,34.7,40.7,97.1,114.9,6482380,7591984,0,5407026,1075579
27199,2015,Residential,Seattle,WA,98101,1970,"94,000",,37.9,44.9,91.8,106.3,5400272,6395246,0,3547539,1852879
27201,2015,Residential,Seattle,WA,98125,1974,"35,333",,27.0,27.0,84.8,84.8,835258,835258,0,835293,0
27203,2015,Residential,Seattle,WA,98103,2004,"39,331",,37.4,40.8,100.3,107.3,1470481,1605353,0,1148291,322238
27204,2015,Residential,Seattle,WA,98102,2008,"57,486",,23.0,24.2,72.1,75.9,1320431,1388783,0,1320486,0
27205,2015,Specialty,Seattle,WA,98177,1954,"42,128",,40.2,46.5,85.0,95.4,1695009,1958345,0,862245,832800
27212,2015,Residential,Seattle,WA,98199,1982,"77,966",,37.3,42.6,79.1,90.4,2909222,3325221,0,1490068,1419216
27213,2015,Residential,Seattle,WA,98199,1965,"28,944",,34.6,38.4,103.5,117.2,835085,926196,0,774679,60438
27216,2015,Residential,Seattle,WA,98104,1904,"30,189",,24.6,24.6,67.5,67.5,741850,741850,0,602212,139663
27218,2015,Residential,Seattle,WA,98112,2004,"44,432",,51.7,56.8,127.7,141.4,1382309,1520150,0,940138,442210
27225,2015,Residential,Seattle,WA,98116,1926,"23,671",,34.2,39.7,79.1,94.1,809791,940824,0,488961,320850
27231,2015,Specialty,Seattle,WA,98117,1932,"44,753",,53.2,70.5,83.5,105.3,2476833,3283592,0,614759,1862100
27232,2015,Residential,Seattle,WA,98122,1989,"20,380",,32.0,34.7,100.4,109.1,651448,708015,0,651475,0
27234,2015,Residential,Seattle,WA,98122,2002,"29,808",,36.9,42.5,81.6,93.7,943938,1088337,0,524415,419544
27235,2015,Residential,Seattle,WA,98102,1969,"27,878",,27.6,30.3,86.6,95.2,640374,704551,0,640401,0
27241,2015,Residential,Seattle,WA,98122,1910,"23,597",,79.7,82.0,154.1,156.5,2171445,2233977,0,917551,1253932
27244,2015,NonResidential,Seattle,WA,98122,1912,"33,708",,22.4,22.4,60.5,60.5,753784,753784,138504,586291,29014
27252,2015,Residential,Seattle,WA,98118,2012,"121,773",,25.6,27.2,63.1,67.2,3093378,3292468,0,2097208,996257
27258,2015,Residential,Seattle,WA,98115,1994,"50,095",,27.6,30.0,86.8,94.1,964970,1046272,0,965010,0
27260,2015,Residential,Seattle,WA,98121,2007,"175,353",,43.5,46.8,108.2,115.2,6268627,6750595,0,4311528,1957278
27264,2015,Residential,Seattle,WA,98144,1980,"26,245",,27.8,30.5,87.4,95.8,730672,800313,0,730702,0
27265,2015,Residential,Seattle,WA,98133,1987,"103,345",,44.1,45.5,117.3,121.9,4054582,4188529,0,3127902,926810
27266,2015,Residential,Seattle,WA,98133,2005,"93,191",,28.7,29.6,90.3,93.0,1880890,1938291,0,1880968,0
27274,2015,Residential,Seattle,WA,98125,1999,"40,317",,29.1,30.9,91.5,97.0,928409,984193,0,928448,0
27277,2015,Residential,Seattle,WA,98103,1991,"31,500",,20.2,22.0,63.5,69.0,501741,545170,0,501762,0
27294,2015,Residential,Seattle,WA,98125,1976,"21,520",,20.1,22.5,63.1,70.8,432545,484988,0,432563,0
27295,2015,Residential,Seattle,WA,98125,1976,"21,580",,22.8,25.7,71.7,80.7,492481,554444,0,492501,0
27296,2015,Residential,Seattle,WA,98125,1969,"97,254",,22.5,24.6,70.6,77.3,2185193,2390446,0,2185284,0
27297,2015,Residential,Seattle,WA,98125,1975,"28,899",,31.7,34.4,99.6,108.2,916864,995366,0,916902,0
27298,2015,Residential,Seattle,WA,98125,1975,"57,496",,20.2,22.2,63.4,69.8,1160266,1278166,0,1160314,0
27299,2015,Residential,Seattle,WA,98125,1985,"48,863",,22.6,25.6,71.1,80.3,1116705,1261387,0,1116751,0
27300,2015,Residential,Seattle,WA,98125,1966,"165,694",,23.9,26.8,75.1,84.2,4309177,4829792,0,4309354,0
27301,2015,Residential,Seattle,WA,98125,1968,"143,369",,22.1,24.3,69.4,76.3,3093944,3403356,0,3094072,0
27302,2015,Residential,Seattle,WA,98125,1976,"44,230",,22.8,25.0,71.7,78.6,1803923,1978607,0,1803998,0
27303,2015,NonResidential,Seattle,WA,98155,1948,"47,237",,126.7,126.7,397.7,397.7,6036588,6036588,0,6036839,0
27304,2015,Residential,Seattle,WA,98121,2007,"187,139",,35.9,39.7,100.3,108.5,6711975,7426313,0,5613188,1099019
27306,2015,Residential,Seattle,WA,98122,1990,"57,091",,27.2,28.8,85.3,90.3,1550901,1642047,0,1550965,0
27321,2015,Residential,Seattle,WA,98105,1958,"30,240",,28.6,32.1,89.9,100.9,866242,972158,0,866278,0
27342,2015,Residential,Seattle,WA,98115,1979,"21,798",,28.5,32.0,89.3,100.6,517029,581918,0,517050,0
27343,2015,Residential,Seattle,WA,98115,1981,"42,448",,28.5,32.6,89.3,102.5,1207700,1385402,0,1207750,0
27348,2015,Residential,Seattle,WA,98103,2002,"125,241",,42.3,46.6,81.4,85.9,5862083,6454870,0,2446696,3415488
27350,2015,Residential,Seattle,WA,98116,1997,"21,900",,26.8,31.6,59.9,68.2,585851,691009,0,333756,252109
27352,2015,Residential,Seattle,WA,98102,1931,"32,430",,25.1,30.6,78.7,96.0,813038,991247,0,813072,0
27359,2015,Residential,Seattle,WA,98118,1971,"87,696",,25.0,28.5,78.4,89.4,2188452,2497282,0,2188543,0
27360,2015,Residential,Seattle,WA,98102,1984,"50,299",,40.4,43.9,126.8,137.9,1667781,1813670,0,1667850,0
27363,2015,Residential,Seattle,WA,98112,1980,"26,808",,24.8,28.1,77.8,88.3,664072,754034,0,664100,0
27365,2015,Specialty,Seattle,WA,98107,1989,"57,298",,31.0,36.7,97.3,115.3,1886007,2235509,0,1886085,0
27369,2015,Residential,Seattle,WA,98101,1981,"78,538",,72.0,80.2,186.6,212.3,5657046,6298760,0,4170354,1486865
27378,2015,NonResidential,Seattle,WA,98115,1997,"76,585",,338.3,354.4,784.3,792.2,14019615,14689893,0,8511168,5508800
27381,2015,NonResidential,Seattle,WA,98105,1938,"26,373",,19.6,19.6,38.2,38.2,517877,517877,0,222021,295865
27386,2015,Residential,Seattle,WA,98119,2004,"40,128",,38.3,42.8,70.7,75.5,1537963,1718805,0,585491,952496
27387,2015,Residential,Seattle,WA,98109,1985,"24,581",,22.7,25.4,71.4,79.8,567072,633839,0,567095,0
27388,2015,Residential,Seattle,WA,98109,1978,"34,066",,24.4,26.8,76.7,84.2,832168,913226,0,832203,0
27389,2015,NonResidential,Seattle,WA,98122,1956,"75,868",,40.5,42.4,127.3,133.0,3075425,3213768,0,3075553,0
27397,2015,Residential,Seattle,WA,98112,1911,"33,430",,62.6,77.3,86.0,101.8,2092251,2582762,0,324161,1768104
27405,2015,Residential,Seattle,WA,98112,2001,"28,878",,23.6,25.0,68.9,73.3,601897,638137,0,538743,63176
27406,2015,NonResidential,Seattle,WA,98112,1947,"21,656",,85.0,94.2,161.1,170.8,1840259,2040000,0,744845,1095445
